num_correlativo,corre_base,dia_ocu,dia_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,area_geo_ocu,sexo_con,edad_con,g_edad,mayor_menor,estado_con,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve,anio
159.0,159.0,12.0,7.0,22.0,4.0,1.0,10.0,1005.0,99.0,2.0,1.0,999.0,12.0,1.0,1.0,4.0,9.0,99.0,99.0,2.0,2014
160.0,160.0,12.0,7.0,0.0,4.0,1.0,9.0,920.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,3.0,3.0,32.0,1.0,2014
161.0,161.0,12.0,7.0,0.0,4.0,1.0,9.0,920.0,99.0,2.0,1.0,28.0,4.0,1.0,1.0,2.0,9.0,99.0,99.0,1.0,2014
162.0,162.0,12.0,7.0,4.0,1.0,1.0,17.0,1703.0,99.0,1.0,1.0,18.0,2.0,1.0,1.0,4.0,9.0,4.0,21.0,3.0,2014
163.0,163.0,12.0,7.0,3.0,1.0,1.0,17.0,1712.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,6.0,9.0,99.0,99.0,1.0,2014
164.0,164.0,12.0,7.0,3.0,1.0,1.0,17.0,1712.0,99.0,2.0,1.0,27.0,4.0,1.0,2.0,4.0,9.0,5.0,49.0,1.0,2014
165.0,165.0,12.0,7.0,16.0,3.0,1.0,14.0,1401.0,99.0,2.0,1.0,41.0,7.0,1.0,9.0,9.0,9.0,8.0,44.0,4.0,2014
166.0,166.0,12.0,7.0,12.0,3.0,1.0,14.0,1406.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,4.0,44.0,2.0,2014
167.0,167.0,12.0,7.0,21.0,4.0,1.0,13.0,1315.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,9.0,9.0,4.0,44.0,1.0,2014
168.0,168.0,12.0,7.0,21.0,4.0,1.0,13.0,1315.0,99.0,2.0,1.0,20.0,3.0,1.0,9.0,4.0,9.0,99.0,2.0,1.0,2014
169.0,169.0,12.0,7.0,0.0,4.0,1.0,1.0,101.0,1.0,1.0,1.0,35.0,6.0,1.0,9.0,1.0,3.0,3.0,32.0,1.0,2014
170.0,170.0,12.0,7.0,0.0,4.0,1.0,1.0,101.0,1.0,1.0,1.0,20.0,3.0,1.0,9.0,1.0,4.0,6.0,5.0,1.0,2014
171.0,171.0,12.0,7.0,14.0,3.0,1.0,1.0,101.0,7.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,5.0,99.0,1.0,2014
172.0,172.0,12.0,7.0,14.0,3.0,1.0,1.0,101.0,7.0,1.0,2.0,40.0,7.0,1.0,9.0,4.0,9.0,5.0,24.0,1.0,2014
173.0,173.0,12.0,7.0,16.0,3.0,1.0,1.0,109.0,99.0,2.0,1.0,17.0,2.0,2.0,9.0,14.0,9.0,99.0,99.0,1.0,2014
174.0,174.0,12.0,7.0,21.0,4.0,1.0,20.0,2004.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,99.0,99.0,4.0,2014
175.0,175.0,13.0,1.0,1.0,1.0,1.0,1.0,101.0,1.0,1.0,1.0,35.0,6.0,1.0,1.0,1.0,3.0,3.0,32.0,1.0,2014
176.0,176.0,13.0,1.0,1.0,1.0,1.0,1.0,101.0,1.0,1.0,1.0,20.0,3.0,1.0,1.0,1.0,9.0,6.0,5.0,1.0,2014
177.0,177.0,13.0,1.0,23.0,4.0,1.0,5.0,509.0,1.0,1.0,1.0,59.0,10.0,1.0,1.0,1.0,9.0,6.0,99.0,1.0,2014
178.0,178.0,13.0,1.0,20.0,4.0,1.0,5.0,509.0,1.0,1.0,1.0,45.0,8.0,1.0,1.0,1.0,9.0,99.0,99.0,1.0,2014
179.0,179.0,13.0,1.0,11.0,2.0,1.0,15.0,1501.0,99.0,2.0,1.0,40.0,7.0,1.0,1.0,1.0,5.0,3.0,99.0,1.0,2014
180.0,180.0,14.0,2.0,21.0,4.0,1.0,1.0,101.0,11.0,1.0,1.0,26.0,4.0,1.0,1.0,3.0,9.0,2.0,23.0,2.0,2014
181.0,181.0,14.0,2.0,15.0,3.0,1.0,6.0,614.0,99.0,2.0,1.0,999.0,12.0,9.0,2.0,14.0,9.0,1.0,99.0,2.0,2014
182.0,182.0,14.0,2.0,7.0,2.0,1.0,16.0,1604.0,99.0,2.0,1.0,18.0,2.0,1.0,1.0,3.0,9.0,4.0,44.0,1.0,2014
183.0,183.0,14.0,2.0,1.0,1.0,1.0,18.0,1801.0,99.0,2.0,1.0,28.0,4.0,1.0,2.0,1.0,3.0,7.0,44.0,2.0,2014
184.0,184.0,15.0,3.0,2.0,1.0,1.0,1.0,101.0,7.0,1.0,1.0,26.0,4.0,1.0,1.0,1.0,3.0,4.0,37.0,1.0,2014
185.0,185.0,15.0,3.0,18.0,4.0,1.0,22.0,2201.0,99.0,2.0,1.0,999.0,12.0,1.0,1.0,9.0,9.0,3.0,99.0,1.0,2014
186.0,186.0,15.0,3.0,22.0,4.0,1.0,5.0,505.0,99.0,2.0,1.0,999.0,12.0,1.0,1.0,4.0,9.0,3.0,2.0,2.0,2014
187.0,187.0,15.0,3.0,20.0,4.0,1.0,12.0,1229.0,99.0,2.0,1.0,41.0,7.0,1.0,2.0,3.0,3.0,4.0,44.0,1.0,2014
188.0,188.0,15.0,3.0,21.0,4.0,1.0,3.0,312.0,99.0,2.0,1.0,36.0,6.0,1.0,2.0,1.0,9.0,6.0,46.0,2.0,2014
189.0,189.0,16.0,4.0,22.0,4.0,1.0,19.0,1906.0,99.0,2.0,2.0,35.0,6.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2014
190.0,190.0,16.0,4.0,22.0,4.0,1.0,19.0,1906.0,99.0,2.0,1.0,45.0,8.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,2014
191.0,191.0,16.0,4.0,14.0,3.0,1.0,5.0,511.0,99.0,2.0,2.0,26.0,4.0,1.0,1.0,2.0,3.0,2.0,99.0,3.0,2014
192.0,192.0,16.0,4.0,22.0,4.0,1.0,5.0,505.0,99.0,2.0,1.0,31.0,5.0,1.0,1.0,4.0,9.0,3.0,2.0,2.0,2014
193.0,193.0,16.0,4.0,16.0,3.0,1.0,18.0,1804.0,99.0,2.0,1.0,30.0,5.0,1.0,1.0,9.0,5.0,6.0,44.0,3.0,2014
194.0,194.0,16.0,4.0,14.0,3.0,1.0,4.0,416.0,99.0,2.0,1.0,24.0,3.0,1.0,1.0,1.0,4.0,3.0,21.0,1.0,2014
195.0,195.0,16.0,4.0,15.0,3.0,1.0,9.0,920.0,99.0,2.0,1.0,21.0,3.0,1.0,1.0,4.0,5.0,1.0,24.0,1.0,2014
196.0,196.0,16.0,4.0,15.0,3.0,1.0,9.0,920.0,99.0,2.0,1.0,26.0,4.0,1.0,1.0,4.0,5.0,1.0,24.0,1.0,2014
197.0,197.0,16.0,4.0,15.0,3.0,1.0,1.0,107.0,99.0,2.0,1.0,22.0,3.0,1.0,1.0,5.0,9.0,2.0,22.0,1.0,2014
198.0,198.0,17.0,5.0,0.0,4.0,1.0,1.0,103.0,99.0,2.0,1.0,27.0,4.0,1.0,9.0,7.0,3.0,99.0,22.0,2.0,2014
199.0,199.0,17.0,5.0,21.0,4.0,1.0,1.0,101.0,13.0,1.0,1.0,26.0,4.0,1.0,9.0,99.0,9.0,99.0,99.0,2.0,2014
200.0,200.0,17.0,5.0,18.0,4.0,1.0,20.0,2001.0,4.0,1.0,1.0,58.0,10.0,1.0,9.0,4.0,9.0,99.0,99.0,1.0,2014
201.0,201.0,17.0,5.0,18.0,4.0,1.0,20.0,2001.0,4.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,1.0,2014
202.0,202.0,17.0,5.0,20.0,4.0,1.0,20.0,2001.0,99.0,2.0,1.0,27.0,4.0,1.0,9.0,4.0,9.0,2.0,14.0,1.0,2014
203.0,203.0,17.0,5.0,20.0,4.0,1.0,20.0,2001.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,6.0,9.0,1.0,15.0,1.0,2014
204.0,204.0,17.0,5.0,21.0,4.0,1.0,20.0,2007.0,99.0,2.0,1.0,22.0,3.0,1.0,9.0,4.0,9.0,99.0,99.0,1.0,2014
205.0,205.0,17.0,5.0,11.0,2.0,1.0,5.0,509.0,99.0,2.0,1.0,39.0,6.0,1.0,9.0,3.0,4.0,4.0,44.0,2.0,2014
206.0,206.0,17.0,5.0,23.0,4.0,1.0,10.0,1001.0,99.0,2.0,1.0,29.0,4.0,1.0,9.0,4.0,9.0,99.0,31.0,1.0,2014
207.0,207.0,17.0,5.0,23.0,4.0,1.0,10.0,1001.0,99.0,2.0,1.0,28.0,4.0,1.0,9.0,4.0,9.0,5.0,24.0,1.0,2014
208.0,208.0,17.0,5.0,0.0,4.0,1.0,10.0,1004.0,99.0,2.0,1.0,20.0,3.0,1.0,9.0,4.0,5.0,1.0,2.0,1.0,2014
209.0,209.0,17.0,5.0,0.0,4.0,1.0,10.0,1004.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,9.0,5.0,4.0,37.0,1.0,2014
210.0,210.0,17.0,5.0,18.0,4.0,1.0,18.0,1801.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,2.0,9.0,2.0,44.0,1.0,2014
211.0,211.0,17.0,5.0,18.0,4.0,1.0,18.0,1801.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,3.0,9.0,4.0,44.0,1.0,2014
212.0,212.0,17.0,5.0,9.0,2.0,1.0,3.0,302.0,99.0,2.0,1.0,58.0,10.0,1.0,9.0,2.0,3.0,99.0,22.0,1.0,2014
213.0,213.0,17.0,5.0,9.0,2.0,1.0,3.0,302.0,99.0,2.0,1.0,26.0,4.0,1.0,9.0,4.0,9.0,1.0,42.0,1.0,2014
214.0,214.0,18.0,6.0,3.0,1.0,1.0,1.0,101.0,18.0,1.0,1.0,19.0,2.0,1.0,9.0,4.0,9.0,5.0,37.0,1.0,2014
215.0,215.0,18.0,6.0,3.0,1.0,1.0,1.0,101.0,18.0,1.0,1.0,20.0,3.0,1.0,9.0,4.0,9.0,5.0,24.0,1.0,2014
216.0,216.0,18.0,6.0,21.0,4.0,1.0,1.0,101.0,24.0,1.0,1.0,42.0,7.0,1.0,9.0,6.0,4.0,2.0,15.0,1.0,2014
217.0,217.0,18.0,6.0,21.0,4.0,1.0,1.0,101.0,24.0,1.0,1.0,27.0,4.0,1.0,2.0,1.0,9.0,99.0,44.0,1.0,2014
218.0,218.0,18.0,6.0,12.0,3.0,1.0,20.0,2011.0,99.0,2.0,1.0,52.0,9.0,1.0,9.0,3.0,2.0,6.0,44.0,1.0,2014
219.0,219.0,18.0,6.0,20.0,4.0,1.0,20.0,2010.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,6.0,9.0,1.0,15.0,1.0,2014
220.0,220.0,18.0,6.0,20.0,4.0,1.0,5.0,505.0,99.0,2.0,1.0,24.0,3.0,1.0,9.0,1.0,4.0,9.0,44.0,1.0,2014
221.0,221.0,18.0,6.0,20.0,4.0,1.0,5.0,505.0,99.0,2.0,1.0,21.0,3.0,1.0,9.0,2.0,3.0,5.0,34.0,1.0,2014
222.0,222.0,18.0,6.0,11.0,2.0,1.0,5.0,501.0,99.0,1.0,1.0,32.0,5.0,1.0,9.0,1.0,4.0,14.0,37.0,1.0,2014
223.0,223.0,18.0,6.0,11.0,2.0,1.0,5.0,501.0,99.0,1.0,1.0,28.0,4.0,1.0,9.0,4.0,9.0,1.0,21.0,1.0,2014
224.0,224.0,18.0,6.0,21.0,4.0,1.0,11.0,1102.0,99.0,2.0,1.0,50.0,9.0,1.0,9.0,1.0,9.0,1.0,34.0,1.0,2014
225.0,225.0,18.0,6.0,21.0,4.0,1.0,11.0,1102.0,99.0,2.0,1.0,43.0,7.0,1.0,9.0,12.0,9.0,6.0,22.0,1.0,2014
226.0,226.0,18.0,6.0,12.0,3.0,1.0,9.0,901.0,99.0,1.0,1.0,44.0,7.0,1.0,9.0,3.0,2.0,3.0,44.0,2.0,2014
227.0,227.0,18.0,6.0,18.0,4.0,1.0,12.0,1222.0,99.0,2.0,9.0,999.0,12.0,1.0,9.0,9.0,9.0,1.0,99.0,1.0,2014
228.0,228.0,18.0,6.0,19.0,4.0,1.0,16.0,1602.0,99.0,2.0,1.0,32.0,5.0,1.0,9.0,3.0,4.0,2.0,30.0,1.0,2014
229.0,229.0,18.0,6.0,19.0,4.0,1.0,16.0,1602.0,99.0,2.0,1.0,41.0,7.0,1.0,9.0,5.0,5.0,6.0,19.0,1.0,2014
230.0,230.0,18.0,6.0,1.0,1.0,1.0,1.0,101.0,1.0,1.0,1.0,33.0,5.0,1.0,9.0,1.0,4.0,99.0,32.0,1.0,2014
231.0,231.0,18.0,6.0,1.0,1.0,1.0,1.0,101.0,1.0,1.0,1.0,999.0,12.0,1.0,9.0,4.0,9.0,99.0,21.0,1.0,2014
232.0,232.0,18.0,6.0,21.0,4.0,1.0,1.0,101.0,1.0,1.0,1.0,26.0,4.0,1.0,9.0,4.0,9.0,3.0,42.0,1.0,2014
233.0,233.0,18.0,6.0,21.0,4.0,1.0,1.0,101.0,1.0,1.0,1.0,38.0,6.0,1.0,9.0,4.0,9.0,5.0,2.0,1.0,2014
234.0,234.0,18.0,6.0,12.0,3.0,1.0,3.0,301.0,99.0,2.0,1.0,36.0,6.0,1.0,9.0,5.0,9.0,2.0,15.0,4.0,2014
235.0,235.0,18.0,6.0,23.0,4.0,1.0,1.0,101.0,12.0,1.0,1.0,29.0,4.0,1.0,9.0,1.0,9.0,6.0,44.0,3.0,2014
236.0,236.0,19.0,7.0,2.0,1.0,1.0,1.0,101.0,16.0,1.0,2.0,46.0,8.0,1.0,1.0,1.0,5.0,9.0,21.0,1.0,2014
237.0,237.0,19.0,7.0,2.0,1.0,1.0,1.0,101.0,16.0,1.0,1.0,19.0,2.0,1.0,2.0,1.0,9.0,6.0,32.0,1.0,2014
238.0,238.0,19.0,7.0,5.0,1.0,1.0,1.0,101.0,5.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,2.0,37.0,2.0,2014
239.0,239.0,19.0,7.0,3.0,1.0,1.0,1.0,101.0,11.0,1.0,1.0,31.0,5.0,1.0,9.0,7.0,9.0,7.0,22.0,1.0,2014
240.0,240.0,19.0,7.0,3.0,1.0,1.0,1.0,101.0,11.0,1.0,1.0,35.0,6.0,1.0,9.0,4.0,9.0,99.0,21.0,1.0,2014
241.0,241.0,19.0,7.0,13.0,3.0,1.0,1.0,101.0,12.0,1.0,1.0,60.0,11.0,1.0,9.0,2.0,3.0,6.0,44.0,1.0,2014
242.0,242.0,19.0,7.0,13.0,3.0,1.0,1.0,101.0,12.0,1.0,1.0,29.0,4.0,1.0,9.0,2.0,5.0,7.0,20.0,1.0,2014
243.0,243.0,19.0,7.0,19.0,4.0,1.0,1.0,101.0,7.0,1.0,1.0,28.0,4.0,1.0,9.0,4.0,9.0,99.0,99.0,1.0,2014
244.0,244.0,19.0,7.0,19.0,4.0,1.0,1.0,101.0,7.0,1.0,1.0,19.0,2.0,1.0,9.0,4.0,9.0,99.0,99.0,1.0,2014
245.0,245.0,19.0,7.0,20.0,4.0,1.0,22.0,2214.0,99.0,2.0,1.0,30.0,5.0,1.0,2.0,1.0,3.0,6.0,44.0,1.0,2014
246.0,246.0,19.0,7.0,20.0,4.0,1.0,22.0,2214.0,99.0,2.0,1.0,33.0,5.0,1.0,9.0,3.0,9.0,4.0,44.0,1.0,2014
247.0,247.0,19.0,7.0,9.0,2.0,1.0,22.0,2214.0,99.0,2.0,1.0,58.0,10.0,1.0,9.0,9.0,5.0,3.0,37.0,1.0,2014
248.0,248.0,19.0,7.0,9.0,2.0,1.0,22.0,2214.0,99.0,2.0,1.0,58.0,10.0,1.0,9.0,6.0,3.0,2.0,99.0,1.0,2014
249.0,249.0,19.0,7.0,17.0,3.0,1.0,19.0,1904.0,99.0,2.0,1.0,63.0,11.0,1.0,2.0,2.0,3.0,5.0,44.0,2.0,2014
250.0,250.0,19.0,7.0,22.0,4.0,1.0,5.0,502.0,99.0,2.0,1.0,23.0,3.0,1.0,9.0,4.0,9.0,99.0,99.0,4.0,2014
251.0,251.0,19.0,7.0,1.0,1.0,1.0,11.0,1101.0,99.0,2.0,1.0,24.0,3.0,1.0,2.0,4.0,4.0,99.0,2.0,1.0,2014
252.0,252.0,19.0,7.0,1.0,1.0,1.0,11.0,1101.0,99.0,2.0,1.0,62.0,11.0,1.0,1.0,2.0,4.0,4.0,20.0,1.0,2014
253.0,253.0,19.0,7.0,22.0,4.0,1.0,9.0,914.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,1.0,44.0,1.0,2014
254.0,254.0,19.0,7.0,22.0,4.0,1.0,9.0,914.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,5.0,9.0,99.0,99.0,1.0,2014
255.0,255.0,19.0,7.0,0.0,4.0,1.0,13.0,1301.0,10.0,1.0,1.0,31.0,5.0,1.0,2.0,1.0,4.0,99.0,37.0,1.0,2014
256.0,256.0,19.0,7.0,0.0,4.0,1.0,13.0,1301.0,10.0,1.0,1.0,25.0,4.0,1.0,2.0,2.0,3.0,11.0,44.0,1.0,2014
257.0,257.0,19.0,7.0,18.0,4.0,1.0,15.0,1502.0,99.0,2.0,1.0,25.0,4.0,1.0,2.0,4.0,9.0,99.0,24.0,2.0,2014
258.0,258.0,19.0,7.0,9.0,2.0,1.0,2.0,201.0,99.0,2.0,1.0,21.0,3.0,1.0,2.0,1.0,9.0,4.0,13.0,4.0,2014
259.0,259.0,19.0,7.0,12.0,3.0,1.0,17.0,1709.0,99.0,2.0,1.0,43.0,7.0,1.0,9.0,2.0,9.0,99.0,13.0,4.0,2014
260.0,260.0,19.0,7.0,17.0,3.0,1.0,4.0,411.0,99.0,2.0,1.0,23.0,3.0,1.0,9.0,4.0,4.0,99.0,24.0,2.0,2014
261.0,261.0,20.0,1.0,12.0,3.0,1.0,1.0,116.0,1.0,1.0,1.0,24.0,3.0,1.0,9.0,4.0,9.0,5.0,99.0,1.0,2014
262.0,262.0,20.0,1.0,12.0,3.0,1.0,1.0,116.0,1.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,4.0,99.0,1.0,2014
263.0,263.0,20.0,1.0,9.0,2.0,1.0,20.0,2001.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,4.0,9.0,1.0,42.0,1.0,2014
264.0,264.0,20.0,1.0,9.0,2.0,1.0,20.0,2001.0,99.0,2.0,1.0,999.0,12.0,1.0,1.0,1.0,4.0,99.0,5.0,1.0,2014
265.0,265.0,20.0,1.0,18.0,4.0,1.0,20.0,2001.0,1.0,1.0,1.0,30.0,5.0,1.0,9.0,4.0,4.0,99.0,42.0,4.0,2014
266.0,266.0,20.0,1.0,7.0,2.0,1.0,20.0,2002.0,99.0,2.0,1.0,21.0,3.0,1.0,9.0,4.0,9.0,1.0,40.0,1.0,2014
267.0,267.0,20.0,1.0,7.0,2.0,1.0,20.0,2002.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,9.0,9.0,2.0,99.0,1.0,2014
268.0,268.0,20.0,1.0,10.0,2.0,1.0,6.0,608.0,99.0,2.0,1.0,48.0,8.0,1.0,9.0,99.0,9.0,99.0,99.0,2.0,2014
269.0,269.0,20.0,1.0,11.0,2.0,1.0,16.0,1601.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,7.0,5.0,99.0,44.0,1.0,2014
270.0,270.0,20.0,1.0,11.0,2.0,1.0,16.0,1601.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,9.0,9.0,99.0,37.0,1.0,2014
271.0,271.0,20.0,1.0,8.0,2.0,1.0,15.0,1502.0,99.0,2.0,1.0,65.0,11.0,1.0,1.0,5.0,2.0,99.0,19.0,1.0,2014
272.0,272.0,20.0,1.0,8.0,2.0,1.0,15.0,1502.0,99.0,2.0,1.0,16.0,2.0,2.0,9.0,4.0,9.0,4.0,42.0,1.0,2014
273.0,273.0,21.0,2.0,11.0,2.0,1.0,1.0,101.0,1.0,1.0,1.0,47.0,8.0,1.0,1.0,12.0,9.0,7.0,99.0,1.0,2014
274.0,274.0,21.0,2.0,11.0,2.0,1.0,1.0,101.0,1.0,1.0,1.0,43.0,7.0,1.0,1.0,12.0,9.0,3.0,99.0,1.0,2014
275.0,275.0,21.0,2.0,16.0,3.0,1.0,1.0,101.0,1.0,1.0,1.0,27.0,4.0,1.0,9.0,3.0,9.0,1.0,44.0,1.0,2014
276.0,276.0,21.0,2.0,16.0,3.0,1.0,1.0,101.0,1.0,1.0,1.0,25.0,4.0,1.0,9.0,4.0,9.0,5.0,2.0,1.0,2014
277.0,277.0,21.0,2.0,21.0,4.0,1.0,1.0,101.0,17.0,1.0,1.0,37.0,6.0,1.0,9.0,1.0,9.0,4.0,44.0,1.0,2014
278.0,278.0,21.0,2.0,21.0,4.0,1.0,1.0,101.0,17.0,1.0,1.0,25.0,4.0,1.0,9.0,4.0,9.0,3.0,37.0,1.0,2014
279.0,279.0,21.0,2.0,18.0,4.0,1.0,5.0,509.0,99.0,1.0,1.0,27.0,4.0,1.0,9.0,9.0,5.0,3.0,44.0,1.0,2014
280.0,280.0,21.0,2.0,18.0,4.0,1.0,5.0,509.0,99.0,1.0,2.0,26.0,4.0,1.0,9.0,4.0,9.0,99.0,99.0,1.0,2014
281.0,281.0,21.0,2.0,8.0,2.0,1.0,6.0,603.0,99.0,1.0,1.0,39.0,6.0,1.0,1.0,2.0,5.0,4.0,44.0,1.0,2014
282.0,282.0,21.0,2.0,8.0,2.0,1.0,6.0,603.0,99.0,1.0,1.0,29.0,4.0,1.0,1.0,3.0,2.0,3.0,44.0,1.0,2014
283.0,283.0,21.0,2.0,17.0,3.0,1.0,17.0,1703.0,1.0,1.0,1.0,22.0,3.0,1.0,9.0,6.0,2.0,2.0,29.0,1.0,2014
284.0,284.0,21.0,2.0,17.0,3.0,1.0,17.0,1703.0,1.0,1.0,1.0,28.0,4.0,1.0,9.0,4.0,9.0,1.0,21.0,1.0,2014
285.0,285.0,22.0,3.0,13.0,3.0,1.0,1.0,105.0,99.0,2.0,1.0,44.0,7.0,1.0,1.0,5.0,9.0,2.0,15.0,1.0,2014
286.0,286.0,22.0,3.0,22.0,4.0,1.0,5.0,507.0,99.0,2.0,1.0,999.0,12.0,1.0,1.0,99.0,9.0,99.0,99.0,3.0,2014
287.0,287.0,22.0,3.0,10.0,2.0,1.0,5.0,507.0,99.0,2.0,1.0,999.0,12.0,1.0,1.0,99.0,9.0,99.0,99.0,3.0,2014
288.0,288.0,23.0,4.0,17.0,3.0,1.0,1.0,101.0,7.0,1.0,1.0,35.0,6.0,1.0,1.0,3.0,3.0,1.0,44.0,2.0,2014
289.0,289.0,23.0,4.0,17.0,3.0,1.0,1.0,101.0,7.0,1.0,1.0,37.0,6.0,1.0,1.0,5.0,9.0,7.0,15.0,2.0,2014
290.0,290.0,23.0,4.0,0.0,4.0,1.0,9.0,902.0,99.0,2.0,1.0,30.0,5.0,1.0,1.0,5.0,9.0,2.0,23.0,3.0,2014
291.0,291.0,24.0,5.0,0.0,4.0,1.0,9.0,901.0,99.0,2.0,1.0,42.0,7.0,1.0,1.0,2.0,3.0,5.0,44.0,1.0,2014
292.0,292.0,24.0,5.0,9.0,2.0,1.0,1.0,101.0,7.0,1.0,2.0,40.0,7.0,1.0,1.0,3.0,9.0,1.0,24.0,1.0,2014
293.0,293.0,24.0,5.0,6.0,2.0,1.0,20.0,2009.0,99.0,2.0,1.0,37.0,6.0,1.0,1.0,6.0,5.0,14.0,99.0,2.0,2014
294.0,294.0,24.0,5.0,19.0,4.0,1.0,5.0,511.0,99.0,2.0,1.0,42.0,7.0,1.0,2.0,1.0,4.0,2.0,32.0,1.0,2014
295.0,295.0,24.0,5.0,14.0,3.0,1.0,5.0,511.0,99.0,2.0,1.0,50.0,9.0,1.0,1.0,12.0,9.0,6.0,99.0,2.0,2014
296.0,296.0,24.0,5.0,11.0,2.0,1.0,6.0,601.0,99.0,2.0,2.0,53.0,9.0,1.0,1.0,5.0,3.0,2.0,13.0,2.0,2014
297.0,297.0,25.0,6.0,0.0,4.0,1.0,18.0,1801.0,99.0,2.0,2.0,30.0,5.0,1.0,2.0,3.0,4.0,99.0,99.0,1.0,2014
298.0,298.0,25.0,6.0,15.0,3.0,1.0,7.0,710.0,99.0,2.0,1.0,25.0,4.0,1.0,2.0,14.0,9.0,1.0,99.0,1.0,2014
299.0,299.0,25.0,6.0,23.0,4.0,1.0,1.0,101.0,9.0,1.0,1.0,26.0,4.0,1.0,2.0,5.0,4.0,2.0,99.0,1.0,2014
300.0,300.0,25.0,6.0,23.0,4.0,1.0,1.0,101.0,15.0,1.0,1.0,26.0,4.0,1.0,2.0,1.0,3.0,6.0,44.0,1.0,2014
301.0,301.0,25.0,6.0,18.0,4.0,1.0,19.0,1901.0,99.0,2.0,1.0,32.0,5.0,1.0,2.0,5.0,9.0,6.0,33.0,1.0,2014
302.0,302.0,25.0,6.0,21.0,4.0,1.0,11.0,1101.0,99.0,2.0,1.0,44.0,7.0,1.0,2.0,1.0,9.0,14.0,99.0,1.0,2014
303.0,303.0,26.0,7.0,1.0,1.0,1.0,1.0,101.0,6.0,1.0,1.0,46.0,8.0,1.0,2.0,1.0,9.0,14.0,99.0,1.0,2014
304.0,304.0,26.0,7.0,6.0,2.0,1.0,20.0,2007.0,99.0,2.0,1.0,25.0,4.0,1.0,2.0,1.0,9.0,1.0,44.0,1.0,2014
305.0,305.0,26.0,7.0,16.0,3.0,1.0,1.0,114.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,3.0,9.0,1.0,44.0,2.0,2014
306.0,306.0,26.0,7.0,11.0,2.0,1.0,9.0,901.0,99.0,2.0,1.0,44.0,7.0,1.0,2.0,3.0,9.0,5.0,99.0,1.0,2014
307.0,307.0,26.0,7.0,21.0,4.0,1.0,1.0,102.0,99.0,2.0,1.0,27.0,4.0,1.0,2.0,2.0,3.0,2.0,44.0,1.0,2014
308.0,308.0,26.0,7.0,21.0,4.0,1.0,1.0,102.0,99.0,2.0,1.0,48.0,8.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,2014
309.0,309.0,26.0,7.0,21.0,4.0,1.0,1.0,102.0,99.0,2.0,1.0,36.0,6.0,1.0,2.0,2.0,4.0,4.0,26.0,1.0,2014
310.0,310.0,26.0,7.0,8.0,2.0,1.0,1.0,101.0,7.0,1.0,1.0,19.0,2.0,1.0,2.0,4.0,9.0,1.0,99.0,1.0,2014
311.0,311.0,26.0,7.0,23.0,4.0,1.0,1.0,101.0,11.0,1.0,1.0,52.0,9.0,1.0,1.0,2.0,3.0,6.0,37.0,1.0,2014
312.0,312.0,26.0,7.0,1.0,1.0,1.0,20.0,2007.0,11.0,1.0,1.0,29.0,4.0,1.0,1.0,3.0,9.0,6.0,44.0,1.0,2014
313.0,313.0,26.0,7.0,18.0,4.0,1.0,14.0,1413.0,99.0,2.0,1.0,60.0,11.0,1.0,1.0,3.0,9.0,2.0,42.0,1.0,2014
314.0,314.0,26.0,7.0,19.0,4.0,1.0,14.0,1416.0,99.0,2.0,1.0,32.0,5.0,1.0,1.0,4.0,9.0,5.0,21.0,1.0,2014
315.0,315.0,26.0,7.0,19.0,4.0,1.0,14.0,1416.0,99.0,2.0,1.0,32.0,5.0,1.0,1.0,4.0,9.0,4.0,21.0,1.0,2014
316.0,316.0,26.0,7.0,20.0,4.0,1.0,6.0,605.0,99.0,2.0,1.0,45.0,8.0,1.0,2.0,3.0,3.0,5.0,44.0,2.0,2014
