num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,anio
5762,2018,13,22,4,3,8,1,1301,13,99,1,26,4,4,6,9,1,3,69,2,9999,99,1,2018
5763,2018,13,20,4,3,8,1,718,7,99,1,31,5,5,7,2,1,3,31,4,9999,99,1,2018
5764,2018,13,20,4,3,8,1,718,7,99,1,999,16,12,18,1,1,3,999,99,9999,99,1,2018
5765,2018,13,19,4,3,8,1,312,3,99,1,19,2,2,4,2,1,1,52,7,9999,99,1,2018
5766,2018,13,19,4,3,8,1,312,3,99,1,28,4,4,6,1,1,3,31,5,9999,99,1,2018
5767,2018,14,4,1,1,8,2,1001,10,99,2,27,4,4,6,2,1,1,48,2,1996,3,1,2018
5768,2018,14,4,1,1,8,2,1001,10,99,1,999,16,12,18,9,1,5,50,2,9999,99,1,2018
5769,2018,14,7,2,1,8,2,1501,15,99,1,31,5,5,7,1,1,4,999,99,9999,99,1,2018
5770,2018,14,7,2,1,8,2,1501,15,99,1,18,2,2,4,1,1,4,999,99,9999,99,1,2018
5771,2018,14,18,4,3,8,2,715,7,99,1,28,4,4,6,9,1,5,41,2,9999,99,3,2018
5772,2018,15,19,4,3,8,3,101,1,99,1,41,7,7,9,9,1,1,69,10,2002,4,1,2018
5773,2018,15,19,4,3,8,3,101,1,99,1,40,7,7,9,9,1,1,69,3,2008,4,1,2018
5774,2018,15,20,4,3,8,3,108,1,99,1,37,6,6,8,9,1,4,6,5,2016,5,1,2018
5775,2018,15,20,4,3,8,3,108,1,99,1,22,3,3,5,9,1,4,999,99,9999,99,1,2018
5776,2018,15,15,3,2,8,3,101,1,99,1,24,3,3,5,9,1,4,163,4,2018,5,1,2018
5777,2018,15,15,3,2,8,3,101,1,99,1,21,3,3,5,9,1,4,172,4,2018,5,1,2018
5778,2018,15,7,2,1,8,3,207,2,99,1,40,7,7,9,9,1,1,41,5,2005,4,2,2018
5779,2018,15,4,1,1,8,3,301,3,99,1,24,3,3,5,9,1,4,999,99,9999,99,1,2018
5780,2018,15,4,1,1,8,3,301,3,99,9,999,16,12,18,9,9,12,30,6,9999,99,1,2018
5781,2018,15,4,1,1,8,3,101,1,99,1,27,4,4,6,9,1,4,999,5,9999,99,6,2018
5782,2018,16,9,2,1,8,4,101,1,99,1,61,11,11,13,9,1,2,28,5,2006,4,1,2018
5783,2018,16,9,2,1,8,4,101,1,99,1,50,9,9,11,9,1,10,28,2,2015,5,1,2018
5784,2018,16,11,2,1,8,4,101,1,99,1,22,3,3,5,9,1,1,41,4,2018,5,1,2018
5785,2018,16,11,2,1,8,4,101,1,99,1,30,5,5,7,9,1,4,32,1,2017,5,1,2018
5786,2018,16,21,4,3,8,4,101,1,99,1,41,7,7,9,1,1,1,69,4,1999,3,1,2018
5787,2018,16,21,4,3,8,4,101,1,99,1,23,3,3,5,1,1,4,54,3,9999,99,1,2018
5788,2018,16,9,2,1,8,4,2008,20,99,9,999,16,12,18,9,9,1,999,99,9999,99,1,2018
5789,2018,16,9,2,1,8,4,2008,20,99,1,46,8,8,10,9,1,4,999,99,9999,99,1,2018
5790,2018,16,17,3,2,8,4,2009,20,99,1,20,3,3,5,9,1,4,999,1,9999,99,1,2018
5791,2018,16,7,2,1,8,4,1902,19,99,1,29,4,4,6,1,1,1,28,2,9999,99,1,2018
5792,2018,16,7,2,1,8,4,1902,19,99,1,27,4,4,6,1,1,3,69,4,9999,99,1,2018
5793,2018,16,7,2,1,8,4,1902,19,99,1,40,7,7,9,1,1,4,67,4,9999,99,1,2018
5794,2018,16,8,2,1,8,4,920,9,99,1,29,4,4,6,1,1,6,30,5,1999,3,1,2018
5795,2018,16,8,2,1,8,4,920,9,99,1,999,16,12,18,9,9,4,999,5,9999,99,1,2018
5796,2018,16,21,4,3,8,4,1501,15,99,1,15,2,2,4,1,2,3,69,4,9999,99,1,2018
5797,2018,16,21,4,3,8,4,1501,15,99,1,16,2,2,4,1,2,4,27,3,9999,99,1,2018
5798,2018,16,16,3,2,8,4,1706,17,99,1,31,5,5,7,1,1,1,48,10,9999,99,1,2018
5799,2018,16,16,3,2,8,4,1706,17,99,1,43,7,7,9,1,1,4,67,3,9999,99,1,2018
5800,2018,16,16,3,2,8,4,1701,17,99,1,57,10,10,12,1,1,4,27,5,9999,99,1,2018
5801,2018,16,16,3,2,8,4,1701,17,99,9,999,16,12,18,9,9,4,27,9,9999,99,1,2018
5802,2018,16,20,4,3,8,4,302,3,99,1,30,5,5,7,1,1,4,27,5,9999,99,1,2018
5803,2018,16,20,4,3,8,4,302,3,99,9,999,16,12,18,9,9,5,999,99,9999,99,1,2018
5804,2018,16,20,4,3,8,4,302,3,99,1,20,3,3,5,9,1,4,27,1,9999,99,4,2018
5805,2018,17,4,1,1,8,5,2202,22,99,1,27,4,4,6,9,1,1,27,4,9999,99,2,2018
5806,2018,17,18,4,3,8,5,101,1,99,1,57,10,10,12,9,1,3,52,3,9999,99,1,2018
5807,2018,17,18,4,3,8,5,101,1,99,1,30,5,5,7,9,1,1,48,1,9999,99,1,2018
5808,2018,17,17,3,2,8,5,701,7,99,1,23,3,3,5,9,1,1,69,4,2003,4,1,2018
5809,2018,17,17,3,2,8,5,701,7,99,1,999,16,12,18,9,1,12,999,99,9999,99,1,2018
5810,2018,17,22,4,3,8,5,101,1,99,2,25,4,4,6,9,1,2,28,10,2006,4,1,2018
5811,2018,17,22,4,3,8,5,101,1,99,1,33,5,5,7,9,1,1,28,2,2001,4,1,2018
5812,2018,17,11,2,1,8,5,101,1,99,1,57,10,10,12,9,1,3,69,1,1994,3,1,2018
5813,2018,17,11,2,1,8,5,101,1,99,1,18,2,2,4,9,1,4,67,3,1994,3,1,2018
5814,2018,17,22,4,3,8,5,101,1,99,1,31,5,5,7,9,1,1,48,4,2003,4,1,2018
5815,2018,17,22,4,3,8,5,101,1,99,2,25,4,4,6,9,1,4,27,1,9999,99,1,2018
5816,2018,17,21,4,3,8,5,115,1,99,1,28,4,4,6,9,1,3,17,2,9999,99,1,2018
5817,2018,17,21,4,3,8,5,115,1,99,1,25,4,4,6,9,1,4,2,5,9999,99,1,2018
5818,2018,17,17,3,2,8,5,1015,10,99,1,49,8,8,10,9,1,5,30,2,9999,99,1,2018
5819,2018,17,17,3,2,8,5,1015,10,99,1,49,8,8,10,9,1,2,41,6,2007,4,1,2018
5820,2018,17,12,3,2,8,5,1617,16,99,1,38,6,6,8,9,1,3,69,4,9999,99,1,2018
5821,2018,17,12,3,2,8,5,1617,16,99,1,24,3,3,5,9,1,4,999,99,9999,99,1,2018
5822,2018,17,23,4,3,8,5,1801,18,99,1,20,3,3,5,9,1,4,18,4,9999,99,2,2018
5823,2018,17,1,1,1,8,5,101,1,99,1,28,4,4,6,9,1,4,6,5,2017,5,1,2018
5824,2018,17,1,1,1,8,5,101,1,99,9,999,16,12,18,9,9,1,999,99,9999,99,1,2018
5825,2018,17,5,1,1,8,5,114,1,99,1,24,3,3,5,9,1,1,69,4,9999,99,2,2018
5826,2018,17,21,4,3,8,5,505,5,99,1,25,4,4,6,9,1,4,6,5,9999,99,1,2018
5827,2018,17,21,4,3,8,5,505,5,99,9,999,16,12,18,9,9,2,69,5,9999,99,1,2018
5828,2018,18,3,1,1,8,6,101,1,99,2,21,3,3,5,9,1,4,27,5,2007,4,2,2018
5829,2018,18,23,4,3,8,6,101,1,99,1,38,6,6,8,9,1,1,10,1,9999,99,1,2018
5830,2018,18,23,4,3,8,6,101,1,99,1,28,4,4,6,9,1,4,67,5,9999,99,1,2018
5831,2018,18,9,2,1,8,6,101,1,99,1,19,2,2,4,9,1,4,999,99,9999,99,1,2018
5832,2018,18,9,2,1,8,6,101,1,99,9,999,16,12,18,9,9,3,999,99,9999,99,1,2018
5833,2018,18,19,4,3,8,6,115,1,99,1,23,3,3,5,9,1,4,18,1,9999,99,4,2018
5834,2018,18,11,2,1,8,6,2201,22,99,1,34,5,5,7,9,1,12,999,99,9999,99,1,2018
5835,2018,18,11,2,1,8,6,2201,22,99,1,36,6,6,8,9,1,5,999,99,9999,99,1,2018
5836,2018,18,20,4,3,8,6,2201,22,99,1,44,7,7,9,9,1,4,18,2,9999,99,1,2018
5837,2018,18,20,4,3,8,6,2201,22,99,1,24,3,3,5,9,1,4,18,2,9999,99,1,2018
5838,2018,18,15,3,2,8,6,504,5,99,9,999,16,12,18,9,9,3,69,6,9999,99,1,2018
5839,2018,18,15,3,2,8,6,504,5,99,1,22,3,3,5,9,1,4,6,5,9999,99,1,2018
5840,2018,18,10,2,1,8,6,902,9,99,1,40,7,7,9,9,1,3,69,3,9999,99,1,2018
5841,2018,18,10,2,1,8,6,902,9,99,1,27,4,4,6,9,1,1,48,6,9999,99,1,2018
5842,2018,18,15,3,2,8,6,314,3,99,1,18,2,2,4,9,1,4,6,1,9999,99,1,2018
5843,2018,19,11,2,1,8,7,2201,22,99,1,40,7,7,9,1,1,12,19,17,1997,3,1,2018
5844,2018,19,11,2,1,8,7,2201,22,99,1,57,10,10,12,1,1,3,69,9,1992,3,1,2018
5845,2018,19,15,3,2,8,7,1609,16,99,1,40,7,7,9,2,1,4,6,3,9999,99,1,2018
5846,2018,19,15,3,2,8,7,1609,16,99,1,38,6,6,8,1,1,4,27,3,9999,99,1,2018
5847,2018,19,17,3,2,8,7,1908,19,99,1,23,3,3,5,1,1,4,18,4,9999,99,1,2018
5848,2018,19,17,3,2,8,7,1908,19,99,2,15,2,2,4,1,2,4,67,2,9999,99,1,2018
5849,2018,19,18,4,3,8,7,1910,19,99,1,27,4,4,6,1,1,1,27,4,2017,5,1,2018
5850,2018,19,18,4,3,8,7,1910,19,99,1,55,10,10,12,1,1,1,999,99,9999,99,1,2018
5851,2018,19,8,2,1,8,7,301,3,99,1,52,9,9,11,1,1,5,31,3,2000,4,1,2018
5852,2018,19,8,2,1,8,7,301,3,99,1,42,7,7,9,1,1,11,999,2,2007,4,1,2018
5853,2018,19,5,1,1,8,7,1805,18,99,1,60,11,11,13,1,1,12,50,4,9999,99,1,2018
5854,2018,19,5,1,1,8,7,1805,18,99,1,40,7,7,9,1,1,6,999,2,9999,99,1,2018
5855,2018,19,18,4,3,8,7,101,1,99,1,69,12,11,14,1,1,1,28,2,2015,5,1,2018
5856,2018,19,18,4,3,8,7,101,1,99,1,42,7,7,9,1,1,1,10,3,2012,5,1,2018
5857,2018,19,15,3,2,8,7,101,1,99,2,53,9,9,11,1,1,1,4,5,2011,5,1,2018
5858,2018,19,15,3,2,8,7,101,1,99,1,27,4,4,6,1,1,4,67,1,2014,5,1,2018
5859,2018,20,14,3,2,8,1,101,1,99,1,48,8,8,10,9,1,1,48,3,1998,3,1,2018
5860,2018,20,14,3,2,8,1,101,1,99,1,47,8,8,10,9,1,4,32,5,2009,4,1,2018
5861,2018,20,17,3,2,8,1,101,1,99,2,34,5,5,7,9,1,2,41,4,9999,99,1,2018
5862,2018,20,17,3,2,8,1,101,1,99,1,19,2,2,4,9,1,4,77,2,9999,99,1,2018
5863,2018,20,5,1,1,8,1,101,1,99,1,24,3,3,5,9,1,11,999,17,9999,99,1,2018
5864,2018,20,5,1,1,8,1,101,1,99,1,36,6,6,8,9,1,4,64,1,2006,4,1,2018
5865,2018,20,18,4,3,8,1,2201,22,99,1,64,11,11,13,9,1,3,69,5,9999,99,7,2018
5866,2018,20,21,4,3,8,1,1901,19,99,1,16,2,2,4,9,2,4,32,1,9999,99,7,2018
5867,2018,20,3,1,1,8,1,207,2,99,1,43,7,7,9,9,1,2,69,11,9999,99,3,2018
5868,2018,21,18,4,3,8,2,101,1,99,1,54,9,9,11,9,1,12,50,3,2010,5,2,2018
5869,2018,21,15,3,2,8,2,101,1,99,1,26,4,4,6,9,1,1,28,7,2002,4,1,2018
5870,2018,21,15,3,2,8,2,101,1,99,1,16,2,2,4,9,2,4,999,99,9999,99,1,2018
5871,2018,21,21,4,3,8,2,115,1,99,1,40,7,7,9,1,1,1,52,16,9999,99,1,2018
5872,2018,21,21,4,3,8,2,115,1,99,1,31,5,5,7,1,1,11,999,99,9999,99,1,2018
5873,2018,21,1,1,1,8,2,108,1,99,1,33,5,5,7,2,1,3,69,10,1984,2,2,2018
5874,2018,21,16,3,2,8,2,2001,20,99,1,70,13,11,15,9,1,3,69,3,1984,2,1,2018
5875,2018,21,16,3,2,8,2,2001,20,99,1,19,2,2,4,9,1,4,64,1,9999,99,1,2018
5876,2018,21,0,1,1,8,2,1602,16,99,1,30,5,5,7,9,1,2,69,9,1989,2,1,2018
5877,2018,21,0,1,1,8,2,1602,16,99,9,999,16,12,18,9,9,1,69,3,2004,4,1,2018
5878,2018,21,1,1,1,8,2,203,2,99,1,30,5,5,7,9,1,4,999,5,9999,99,2,2018
5879,2018,21,16,3,2,8,2,1802,18,99,1,44,7,7,9,9,1,3,69,5,9999,99,1,2018
5880,2018,21,16,3,2,8,2,1802,18,99,1,33,5,5,7,9,1,4,999,5,9999,99,1,2018
5881,2018,21,19,4,3,8,2,1801,18,99,1,28,4,4,6,9,1,12,26,2,9999,99,1,2018
5882,2018,21,19,4,3,8,2,1801,18,99,1,22,3,3,5,9,1,4,27,5,9999,99,1,2018
5883,2018,21,16,3,2,8,2,301,3,99,1,52,9,9,11,9,1,3,999,4,1995,3,1,2018
5884,2018,21,16,3,2,8,2,301,3,99,1,47,8,8,10,9,1,11,999,99,9999,99,1,2018
5885,2018,22,0,1,1,8,3,1901,19,99,2,42,7,7,9,1,1,2,27,4,2004,4,1,2018
5886,2018,22,0,1,1,8,3,1901,19,99,1,36,6,6,8,1,1,1,27,9,2008,4,1,2018
5887,2018,22,0,1,1,8,3,1101,11,99,1,29,4,4,6,9,1,4,20,5,9999,99,1,2018
5888,2018,22,0,1,1,8,3,1101,11,99,1,72,13,11,15,1,1,4,27,5,9999,99,1,2018
5889,2018,22,5,1,1,8,3,1420,14,99,1,29,4,4,6,2,1,1,13,4,9999,99,2,2018
5890,2018,23,17,3,2,8,4,101,1,99,1,66,12,11,14,1,1,1,52,4,2007,4,1,2018
5891,2018,23,17,3,2,8,4,101,1,99,1,19,2,2,4,1,1,4,32,3,9999,99,1,2018
5892,2018,23,14,3,2,8,4,101,1,99,1,48,8,8,10,1,1,2,121,4,2015,5,1,2018
5893,2018,23,14,3,2,8,4,101,1,99,1,25,4,4,6,1,1,4,32,5,9999,99,1,2018
5894,2018,23,9,2,1,8,4,115,1,99,1,25,4,4,6,1,1,2,41,9,2009,4,1,2018
5895,2018,23,9,2,1,8,4,115,1,99,1,19,2,2,4,1,1,4,32,6,2018,5,1,2018
5896,2018,23,21,4,3,8,4,114,1,99,1,51,9,9,11,1,1,2,69,6,9999,99,1,2018
5897,2018,23,21,4,3,8,4,114,1,99,1,19,2,2,4,1,1,4,999,5,2006,4,1,2018
5898,2018,23,18,4,3,8,4,1001,10,99,1,36,6,6,8,2,1,1,48,3,9999,99,1,2018
5899,2018,23,18,4,3,8,4,1001,10,99,1,20,3,3,5,1,1,4,67,5,9999,99,1,2018
5900,2018,23,20,4,3,8,4,919,9,99,1,42,7,7,9,1,1,3,69,9,9999,99,2,2018
5901,2018,24,7,2,1,8,5,101,1,99,1,18,2,2,4,9,1,1,52,1,9999,99,1,2018
5902,2018,24,7,2,1,8,5,101,1,99,1,34,5,5,7,9,1,4,32,6,9999,99,1,2018
5903,2018,24,13,3,2,8,5,107,1,99,1,17,2,2,4,1,2,4,76,1,2013,5,1,2018
5904,2018,24,13,3,2,8,5,107,1,99,1,28,4,4,6,1,1,4,32,1,2017,5,1,2018
5905,2018,24,22,4,3,8,5,113,1,99,2,26,4,4,6,9,1,2,56,4,1999,3,1,2018
5906,2018,24,22,4,3,8,5,113,1,99,1,32,5,5,7,9,1,4,67,5,9999,99,1,2018
5907,2018,24,21,4,3,8,5,2005,20,99,1,27,4,4,6,9,1,4,63,3,9999,99,1,2018
5908,2018,24,21,4,3,8,5,2005,20,99,9,999,16,12,18,9,9,14,6,6,9999,99,1,2018
5909,2018,24,21,4,3,8,5,2001,20,99,9,999,16,12,18,9,9,1,999,4,9999,99,1,2018
5910,2018,24,21,4,3,8,5,2001,20,99,1,21,3,3,5,9,1,4,67,4,9999,99,1,2018
5911,2018,24,17,3,2,8,5,1904,19,99,1,23,3,3,5,1,1,3,41,2,2002,4,2,2018
5912,2018,24,20,4,3,8,5,609,6,99,1,35,6,6,8,1,1,4,76,9,2014,5,4,2018
5913,2018,24,6,2,1,8,5,1001,10,99,1,39,6,6,8,1,1,6,999,1,1994,3,1,2018
5914,2018,24,6,2,1,8,5,1001,10,99,1,43,7,7,9,1,1,3,999,1,1988,2,1,2018
5915,2018,24,2,1,1,8,5,1601,16,99,1,23,3,3,5,2,1,4,6,5,9999,99,4,2018
5916,2018,24,20,4,3,8,5,1501,15,99,1,45,8,8,10,2,1,1,48,5,9999,99,2,2018
5917,2018,25,5,1,1,8,6,103,1,99,1,22,3,3,5,2,1,3,17,4,1998,3,1,2018
5918,2018,25,5,1,1,8,6,103,1,99,1,36,6,6,8,2,1,3,17,4,2008,4,1,2018
5919,2018,25,18,4,3,8,6,101,1,99,2,35,6,6,8,1,1,3,69,1,1990,3,1,2018
5920,2018,25,18,4,3,8,6,101,1,99,1,27,4,4,6,1,1,4,32,5,2013,5,1,2018
5921,2018,25,16,3,2,8,6,101,1,99,1,33,5,5,7,9,1,4,999,4,9999,99,4,2018
5922,2018,25,10,2,1,8,6,101,1,99,2,48,8,8,10,1,1,2,999,99,9999,99,1,2018
5923,2018,25,10,2,1,8,6,115,1,99,1,37,6,6,8,1,1,3,52,7,2006,4,1,2018
5924,2018,25,10,2,1,8,6,115,1,99,1,52,9,9,11,1,1,3,69,4,2000,4,1,2018
5925,2018,25,10,2,1,8,6,115,1,99,1,48,8,8,10,1,1,2,28,4,2004,4,1,2018
5926,2018,25,10,2,1,8,6,115,1,99,1,38,6,6,8,1,1,6,19,2,1997,3,1,2018
5927,2018,25,15,3,2,8,6,108,1,99,9,999,16,12,18,1,1,1,999,99,9999,99,1,2018
5928,2018,25,15,3,2,8,6,108,1,99,1,20,3,3,5,1,1,4,76,10,9999,99,1,2018
5929,2018,25,20,4,3,8,6,2201,22,99,1,20,3,3,5,1,1,2,67,8,9999,99,1,2018
5930,2018,25,20,4,3,8,6,2201,22,99,2,32,5,5,7,1,1,4,67,4,2016,5,1,2018
5931,2018,25,17,3,2,8,6,2217,22,99,1,42,7,7,9,1,1,1,50,7,1980,2,1,2018
5932,2018,25,17,3,2,8,6,2217,22,99,1,19,2,2,4,1,1,3,56,4,1998,3,1,2018
5933,2018,25,0,1,1,8,6,2001,20,99,1,20,3,3,5,2,1,4,18,1,9999,99,2,2018
5934,2018,25,15,3,2,8,6,2001,20,99,1,56,10,10,12,9,1,5,31,2,9999,99,1,2018
5935,2018,25,15,3,2,8,6,2001,20,99,1,30,5,5,7,9,1,4,67,5,9999,99,1,2018
5936,2018,25,8,2,1,8,6,1109,11,99,1,59,10,10,12,2,1,3,56,99,9999,99,3,2018
5937,2018,25,15,3,2,8,6,1617,16,99,1,44,7,7,9,1,1,5,26,2,2003,4,1,2018
5938,2018,25,15,3,2,8,6,1617,16,99,1,25,4,4,6,1,1,4,6,5,2014,5,1,2018
5939,2018,26,11,2,1,8,7,101,1,99,1,61,11,11,13,1,1,2,69,9,2012,5,1,2018
5940,2018,26,11,2,1,8,7,101,1,99,1,26,4,4,6,9,1,4,67,3,2017,5,1,2018
5941,2018,26,17,3,2,8,7,101,1,99,1,27,4,4,6,1,1,1,69,6,1995,3,1,2018
5942,2018,26,17,3,2,8,7,101,1,99,1,22,3,3,5,9,1,4,27,1,2017,5,1,2018
5943,2018,26,9,2,1,8,7,113,1,99,1,23,3,3,5,9,1,4,999,2,9999,99,2,2018
5944,2018,26,20,4,3,8,7,101,1,99,1,30,5,5,7,9,1,4,67,1,2017,5,2,2018
5945,2018,26,1,1,1,8,7,101,1,99,1,25,4,4,6,9,1,4,32,5,9999,99,2,2018
5946,2018,26,3,1,1,8,7,101,1,99,1,24,3,3,5,1,1,4,6,5,9999,99,2,2018
5947,2018,26,5,1,1,8,7,101,1,99,1,19,2,2,4,1,1,4,27,5,9999,99,2,2018
5948,2018,26,18,4,3,8,7,2103,21,99,2,29,4,4,6,1,1,2,27,2,2012,5,1,2018
5949,2018,26,18,4,3,8,7,2103,21,99,2,20,3,3,5,1,1,4,67,4,2012,5,1,2018
5950,2018,26,10,2,1,8,7,1901,19,99,1,25,4,4,6,1,1,1,17,4,2000,4,1,2018
5951,2018,26,10,2,1,8,7,1901,19,99,1,44,7,7,9,1,1,4,67,5,2017,5,1,2018
5952,2018,26,0,1,1,8,7,614,6,99,1,30,5,5,7,1,1,1,999,1,9999,99,1,2018
5953,2018,26,0,1,1,8,7,614,6,99,1,49,8,8,10,1,1,2,67,5,9999,99,1,2018
5954,2018,26,15,3,2,8,7,1014,10,99,1,56,10,10,12,1,1,3,69,2,9999,99,3,2018
5955,2018,26,0,1,1,8,7,1804,18,99,1,34,5,5,7,1,1,12,49,1,2002,4,3,2018
5956,2018,26,19,4,3,8,7,705,7,99,1,49,8,8,10,1,1,1,69,4,2017,5,7,2018
5957,2018,26,2,1,1,8,7,401,4,99,1,29,4,4,6,2,1,4,39,5,9999,99,2,2018
5958,2018,26,9,2,1,8,7,403,4,99,1,26,4,4,6,9,1,12,30,6,1988,2,1,2018
5959,2018,26,9,2,1,8,7,403,4,99,1,20,3,3,5,9,1,4,27,5,2006,4,1,2018
5960,2018,26,6,2,1,8,7,415,4,99,9,999,16,12,18,9,9,12,999,1,9999,99,2,2018
5961,2018,27,18,4,3,8,1,1617,16,99,1,39,6,6,8,9,1,3,69,3,1985,2,2,2018
5962,2018,27,18,4,3,8,1,113,1,99,1,49,8,8,10,1,1,12,30,6,1987,2,1,2018
5963,2018,27,18,4,3,8,1,113,1,99,1,31,5,5,7,1,1,12,30,1,1990,3,1,2018
5964,2018,28,20,4,3,8,2,511,5,99,1,42,7,7,9,1,1,6,19,2,2007,4,1,2018
5965,2018,28,20,4,3,8,2,511,5,99,1,999,16,12,18,9,1,1,69,1,2007,4,1,2018
5966,2018,28,1,1,1,8,2,1601,16,99,2,27,4,4,6,9,1,3,10,2,2010,5,1,2018
5967,2018,28,1,1,1,8,2,1601,16,99,1,38,6,6,8,9,1,10,69,2,9999,99,1,2018
5968,2018,28,0,1,1,8,2,410,4,99,1,24,3,3,5,1,1,5,41,2,9999,99,1,2018
5969,2018,28,0,1,1,8,2,410,4,99,1,40,7,7,9,1,1,11,999,6,9999,99,1,2018
5970,2018,28,13,3,2,8,2,614,6,99,1,57,10,10,12,1,1,3,69,9,9999,99,1,2018
5971,2018,28,13,3,2,8,2,614,6,99,1,20,3,3,5,1,1,4,35,5,9999,99,1,2018
5972,2018,28,21,4,3,8,2,116,1,99,1,62,11,11,13,1,1,1,10,5,9999,99,1,2018
5973,2018,28,21,4,3,8,2,116,1,99,1,26,4,4,6,1,1,1,69,6,9999,99,1,2018
5974,2018,28,7,2,1,8,2,108,1,99,1,24,3,3,5,9,1,4,999,99,9999,99,4,2018
5975,2018,29,11,2,1,8,3,101,1,99,2,24,3,3,5,1,1,1,56,2,2005,4,1,2018
5976,2018,29,11,2,1,8,3,101,1,99,1,23,3,3,5,1,1,4,999,1,9999,99,1,2018
5977,2018,29,8,2,1,8,3,203,2,99,1,39,6,6,8,1,1,6,999,2,9999,99,1,2018
5978,2018,29,8,2,1,8,3,203,2,99,1,45,8,8,10,1,1,12,69,6,2008,4,1,2018
5979,2018,29,8,2,1,8,3,203,2,99,1,32,5,5,7,1,1,3,69,4,2010,5,1,2018
5980,2018,29,8,2,1,8,3,203,2,99,1,44,7,7,9,1,1,3,69,99,9999,99,1,2018
5981,2018,29,1,1,1,8,3,1301,13,99,1,64,11,11,13,1,1,1,58,99,9999,99,1,2018
5982,2018,29,1,1,1,8,3,1301,13,99,1,23,3,3,5,2,1,4,32,1,9999,99,1,2018
5983,2018,29,0,1,1,8,3,301,3,99,1,45,8,8,10,2,1,1,69,3,9999,99,1,2018
5984,2018,29,0,1,1,8,3,301,3,99,1,44,7,7,9,9,1,4,18,5,9999,99,1,2018
5985,2018,29,6,2,1,8,3,501,5,99,1,37,6,6,8,1,1,3,69,4,1993,3,1,2018
5986,2018,29,6,2,1,8,3,501,5,99,1,21,3,3,5,1,1,4,6,5,2015,5,1,2018
5987,2018,29,19,4,3,8,3,706,7,99,1,23,3,3,5,1,1,3,69,4,9999,99,1,2018
5988,2018,30,0,1,1,8,4,108,1,99,1,40,7,7,9,9,1,3,10,4,9999,99,1,2018
5989,2018,30,0,1,1,8,4,108,1,99,1,36,6,6,8,9,1,1,48,3,9999,99,1,2018
5990,2018,30,0,1,1,8,4,108,1,99,1,35,6,6,8,9,1,1,28,4,2017,5,1,2018
5991,2018,30,1,1,1,8,4,2201,22,99,1,23,3,3,5,2,1,1,27,4,2008,4,1,2018
5992,2018,30,1,1,1,8,4,2201,22,99,1,25,4,4,6,2,1,1,48,4,2013,5,1,2018
5993,2018,30,7,2,1,8,4,2001,20,99,1,40,7,7,9,1,1,3,73,2,2018,5,1,2018
5994,2018,30,7,2,1,8,4,2001,20,99,1,23,3,3,5,1,1,4,18,5,9999,99,1,2018
5995,2018,30,14,3,2,8,4,1001,10,99,1,40,7,7,9,9,1,3,10,8,9999,99,1,2018
5996,2018,30,14,3,2,8,4,1001,10,99,1,17,2,2,4,9,2,4,140,3,9999,99,1,2018
5997,2018,30,15,3,2,8,4,1601,16,99,1,49,8,8,10,9,1,6,88,2,9999,99,1,2018
5998,2018,30,15,3,2,8,4,1601,16,99,1,23,3,3,5,9,1,4,999,3,9999,99,1,2018
5999,2018,30,12,3,2,8,4,208,2,99,1,35,6,6,8,9,1,8,999,2,9999,99,3,2018
6000,2018,30,20,4,3,8,4,207,2,99,1,28,4,4,6,9,1,5,31,2,2016,5,1,2018
6001,2018,30,20,4,3,8,4,207,2,99,1,999,16,12,18,9,1,4,6,5,9999,99,1,2018
6002,2018,30,6,2,1,8,4,1804,18,99,1,28,4,4,6,9,1,6,19,15,1996,3,1,2018
6003,2018,30,6,2,1,8,4,1804,18,99,1,52,9,9,11,9,1,4,105,5,9999,99,1,2018
6004,2018,30,17,3,2,8,4,1804,18,99,1,19,2,2,4,9,1,3,69,2,2006,4,1,2018
6005,2018,30,17,3,2,8,4,1804,18,99,1,999,16,12,18,9,1,1,48,9,2006,4,1,2018
6006,2018,30,18,4,3,8,4,1803,18,99,1,36,6,6,8,9,1,3,69,2,2013,5,1,2018
6007,2018,30,18,4,3,8,4,1803,18,99,1,999,16,12,18,9,1,5,999,99,9999,99,1,2018
6008,2018,30,18,4,3,8,4,1708,17,99,1,44,7,7,9,1,1,3,999,99,9999,99,3,2018
6009,2018,30,23,4,3,8,4,409,4,99,1,41,7,7,9,9,1,3,17,11,2007,4,3,2018
6010,2018,30,15,3,2,8,4,107,1,99,1,36,6,6,8,9,1,2,31,2,9999,99,1,2018
6011,2018,30,15,3,2,8,4,107,1,99,1,32,5,5,7,9,1,4,999,4,9999,99,1,2018
6012,2018,30,20,4,3,8,4,2206,22,99,1,23,3,3,5,9,1,4,999,99,9999,99,1,2018
6013,2018,30,20,4,3,8,4,2206,22,99,9,999,16,12,18,9,9,3,999,99,9999,99,1,2018
6014,2018,31,23,4,3,8,5,101,1,99,9,999,16,12,18,9,9,99,999,99,9999,99,1,2018
6015,2018,31,23,4,3,8,5,101,1,99,1,30,5,5,7,9,1,4,6,5,9999,99,1,2018
