num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc,año_ocu
195.0,24.0,1.0,2.0,12.0,20.0,2001.0,1.0,4.0,1.0,44.0,7.0,1.0,9.0,4.0,1.0,1.0,2012
196.0,24.0,1.0,2.0,19.0,10.0,1001.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,99.0,1.0,2012
197.0,24.0,1.0,2.0,15.0,16.0,1601.0,2.0,99.0,1.0,18.0,2.0,1.0,9.0,1.0,5.0,1.0,2012
198.0,25.0,1.0,3.0,8.0,1.0,101.0,1.0,5.0,2.0,33.0,5.0,1.0,1.0,2.0,2.0,1.0,2012
199.0,25.0,1.0,3.0,11.0,16.0,1601.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,3.0,1.0,3.0,2012
200.0,25.0,1.0,3.0,13.0,17.0,1701.0,2.0,99.0,1.0,64.0,10.0,1.0,1.0,3.0,6.0,1.0,2012
201.0,26.0,1.0,4.0,8.0,1.0,101.0,1.0,7.0,1.0,34.0,5.0,1.0,2.0,1.0,4.0,1.0,2012
202.0,26.0,1.0,4.0,22.0,1.0,101.0,1.0,19.0,9.0,999.0,11.0,9.0,9.0,1.0,1.0,1.0,2012
203.0,26.0,1.0,4.0,14.0,20.0,2001.0,2.0,99.0,1.0,18.0,2.0,1.0,1.0,4.0,6.0,1.0,2012
204.0,26.0,1.0,4.0,12.0,10.0,1001.0,2.0,99.0,1.0,36.0,6.0,1.0,9.0,3.0,6.0,4.0,2012
205.0,26.0,1.0,4.0,0.0,16.0,1601.0,2.0,99.0,2.0,35.0,6.0,1.0,9.0,1.0,2.0,2.0,2012
206.0,26.0,1.0,4.0,7.0,7.0,712.0,2.0,99.0,1.0,20.0,3.0,1.0,9.0,3.0,6.0,1.0,2012
207.0,26.0,1.0,4.0,9.0,4.0,401.0,2.0,99.0,1.0,52.0,9.0,1.0,9.0,5.0,3.0,3.0,2012
208.0,27.0,1.0,5.0,8.0,1.0,101.0,1.0,1.0,1.0,69.0,10.0,1.0,1.0,1.0,2.0,1.0,2012
209.0,27.0,1.0,5.0,23.0,1.0,101.0,1.0,9.0,1.0,25.0,4.0,1.0,1.0,4.0,4.0,1.0,2012
210.0,27.0,1.0,5.0,16.0,1.0,113.0,2.0,99.0,1.0,50.0,9.0,1.0,9.0,1.0,3.0,1.0,2012
211.0,27.0,1.0,5.0,21.0,1.0,101.0,1.0,10.0,1.0,23.0,3.0,1.0,1.0,5.0,2.0,1.0,2012
212.0,27.0,1.0,5.0,8.0,21.0,2101.0,1.0,2.0,1.0,42.0,7.0,1.0,9.0,14.0,1.0,1.0,2012
213.0,27.0,1.0,5.0,17.0,21.0,2106.0,2.0,99.0,1.0,29.0,4.0,1.0,1.0,3.0,14.0,1.0,2012
214.0,27.0,1.0,5.0,7.0,19.0,1904.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,2.0,2012
215.0,27.0,1.0,5.0,15.0,6.0,608.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,4.0,99.0,2.0,2012
216.0,27.0,1.0,5.0,15.0,12.0,1215.0,2.0,99.0,1.0,44.0,7.0,1.0,2.0,3.0,99.0,3.0,2012
217.0,27.0,1.0,5.0,22.0,16.0,1609.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,2.0,2012
218.0,27.0,1.0,5.0,19.0,18.0,1801.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,4.0,99.0,1.0,2012
219.0,28.0,1.0,6.0,0.0,1.0,101.0,1.0,1.0,1.0,22.0,3.0,1.0,1.0,4.0,3.0,1.0,2012
220.0,28.0,1.0,6.0,0.0,1.0,101.0,1.0,7.0,1.0,20.0,3.0,1.0,9.0,4.0,7.0,1.0,2012
221.0,28.0,1.0,6.0,5.0,1.0,101.0,1.0,7.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,3.0,2012
222.0,28.0,1.0,6.0,7.0,1.0,108.0,1.0,3.0,9.0,999.0,11.0,9.0,9.0,3.0,4.0,1.0,2012
223.0,28.0,1.0,6.0,11.0,20.0,2001.0,1.0,99.0,1.0,19.0,2.0,1.0,1.0,9.0,2.0,1.0,2012
224.0,28.0,1.0,6.0,20.0,20.0,2005.0,2.0,99.0,1.0,35.0,6.0,1.0,9.0,4.0,2.0,2.0,2012
225.0,28.0,1.0,6.0,17.0,5.0,509.0,2.0,99.0,1.0,34.0,5.0,1.0,1.0,2.0,11.0,1.0,2012
226.0,28.0,1.0,6.0,20.0,5.0,508.0,2.0,99.0,1.0,27.0,4.0,1.0,9.0,3.0,2.0,3.0,2012
227.0,28.0,1.0,6.0,2.0,9.0,920.0,1.0,3.0,1.0,33.0,5.0,1.0,2.0,1.0,6.0,1.0,2012
228.0,28.0,1.0,6.0,8.0,9.0,920.0,1.0,99.0,1.0,41.0,7.0,1.0,1.0,9.0,4.0,1.0,2012
229.0,28.0,1.0,6.0,22.0,9.0,901.0,2.0,99.0,1.0,32.0,5.0,1.0,9.0,3.0,3.0,1.0,2012
230.0,28.0,1.0,6.0,8.0,12.0,1202.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,9.0,99.0,2.0,2012
231.0,28.0,1.0,6.0,20.0,2.0,208.0,2.0,99.0,1.0,38.0,6.0,1.0,2.0,3.0,1.0,1.0,2012
232.0,28.0,1.0,6.0,15.0,4.0,409.0,2.0,99.0,1.0,50.0,9.0,1.0,2.0,1.0,1.0,1.0,2012
233.0,29.0,1.0,7.0,21.0,1.0,101.0,1.0,10.0,1.0,24.0,3.0,1.0,1.0,1.0,8.0,1.0,2012
234.0,29.0,1.0,7.0,9.0,1.0,114.0,1.0,99.0,1.0,71.0,10.0,1.0,1.0,4.0,1.0,1.0,2012
235.0,29.0,1.0,7.0,1.0,1.0,108.0,1.0,4.0,2.0,31.0,5.0,1.0,1.0,1.0,2.0,1.0,2012
236.0,29.0,1.0,7.0,2.0,1.0,108.0,1.0,2.0,1.0,22.0,3.0,1.0,1.0,4.0,14.0,1.0,2012
237.0,29.0,1.0,7.0,10.0,22.0,2206.0,2.0,99.0,1.0,42.0,7.0,1.0,9.0,3.0,1.0,1.0,2012
238.0,29.0,1.0,7.0,6.0,21.0,2102.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,12.0,7.0,4.0,2012
239.0,29.0,1.0,7.0,18.0,20.0,2007.0,2.0,99.0,1.0,19.0,2.0,1.0,2.0,1.0,6.0,1.0,2012
240.0,29.0,1.0,7.0,10.0,20.0,2004.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,9.0,4.0,2012
241.0,29.0,1.0,7.0,12.0,5.0,501.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,1.0,5.0,1.0,2012
242.0,29.0,1.0,7.0,17.0,5.0,513.0,2.0,99.0,2.0,33.0,5.0,1.0,9.0,4.0,99.0,1.0,2012
243.0,29.0,1.0,7.0,16.0,5.0,509.0,2.0,99.0,1.0,25.0,4.0,1.0,9.0,3.0,1.0,1.0,2012
244.0,29.0,1.0,7.0,16.0,5.0,507.0,2.0,99.0,1.0,35.0,6.0,1.0,9.0,4.0,9.0,1.0,2012
245.0,29.0,1.0,7.0,11.0,5.0,509.0,2.0,99.0,1.0,33.0,5.0,1.0,9.0,4.0,99.0,1.0,2012
246.0,29.0,1.0,7.0,22.0,6.0,602.0,2.0,99.0,1.0,55.0,10.0,1.0,2.0,3.0,3.0,1.0,2012
247.0,29.0,1.0,7.0,20.0,10.0,1008.0,1.0,99.0,1.0,34.0,5.0,1.0,1.0,3.0,5.0,1.0,2012
248.0,29.0,1.0,7.0,21.0,9.0,909.0,2.0,99.0,1.0,34.0,5.0,1.0,1.0,9.0,6.0,1.0,2012
249.0,29.0,1.0,7.0,22.0,9.0,914.0,2.0,99.0,1.0,33.0,5.0,1.0,9.0,4.0,99.0,1.0,2012
250.0,29.0,1.0,7.0,17.0,12.0,1212.0,2.0,99.0,1.0,36.0,6.0,1.0,2.0,3.0,2.0,2.0,2012
251.0,29.0,1.0,7.0,17.0,12.0,1201.0,2.0,99.0,1.0,999.0,11.0,1.0,1.0,2.0,6.0,1.0,2012
252.0,29.0,1.0,7.0,19.0,16.0,1616.0,1.0,99.0,1.0,39.0,6.0,1.0,2.0,3.0,6.0,1.0,2012
253.0,29.0,1.0,7.0,19.0,18.0,1801.0,2.0,99.0,1.0,29.0,4.0,1.0,1.0,4.0,3.0,1.0,2012
254.0,29.0,1.0,7.0,6.0,4.0,406.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,99.0,3.0,2012
255.0,29.0,1.0,7.0,20.0,4.0,415.0,2.0,99.0,1.0,60.0,10.0,1.0,1.0,4.0,99.0,1.0,2012
256.0,29.0,1.0,7.0,20.0,3.0,303.0,2.0,99.0,1.0,37.0,6.0,1.0,1.0,1.0,11.0,1.0,2012
257.0,30.0,1.0,1.0,4.0,1.0,101.0,1.0,1.0,1.0,33.0,5.0,1.0,1.0,1.0,6.0,1.0,2012
258.0,30.0,1.0,1.0,5.0,22.0,2216.0,2.0,99.0,1.0,32.0,5.0,1.0,9.0,5.0,2.0,1.0,2012
259.0,30.0,1.0,1.0,23.0,19.0,1905.0,2.0,99.0,1.0,32.0,5.0,1.0,2.0,3.0,5.0,2.0,2012
260.0,30.0,1.0,1.0,11.0,5.0,502.0,2.0,99.0,1.0,34.0,5.0,1.0,1.0,5.0,2.0,2.0,2012
261.0,30.0,1.0,1.0,22.0,10.0,1002.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,4.0,99.0,2.0,2012
262.0,30.0,1.0,1.0,14.0,8.0,805.0,1.0,99.0,1.0,31.0,5.0,1.0,1.0,3.0,2.0,3.0,2012
263.0,30.0,1.0,1.0,23.0,16.0,1601.0,1.0,2.0,1.0,46.0,8.0,1.0,2.0,1.0,7.0,1.0,2012
264.0,30.0,1.0,1.0,2.0,18.0,1801.0,1.0,99.0,1.0,27.0,4.0,1.0,2.0,4.0,5.0,1.0,2012
265.0,30.0,1.0,1.0,11.0,17.0,1709.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,9.0,1.0,2012
266.0,30.0,1.0,1.0,7.0,14.0,1416.0,1.0,99.0,1.0,40.0,7.0,1.0,1.0,5.0,99.0,4.0,2012
267.0,30.0,1.0,1.0,22.0,4.0,406.0,2.0,99.0,1.0,57.0,10.0,1.0,1.0,5.0,99.0,1.0,2012
268.0,31.0,1.0,2.0,5.0,1.0,113.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,1.0,2012
269.0,31.0,1.0,2.0,8.0,1.0,117.0,1.0,7.0,1.0,44.0,7.0,1.0,2.0,1.0,1.0,1.0,2012
270.0,31.0,1.0,2.0,13.0,6.0,605.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,6.0,6.0,4.0,2012
271.0,31.0,1.0,2.0,12.0,10.0,1002.0,2.0,99.0,1.0,33.0,5.0,1.0,1.0,2.0,4.0,1.0,2012
272.0,31.0,1.0,2.0,19.0,11.0,1107.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,4.0,1.0,2012
273.0,31.0,1.0,2.0,15.0,16.0,1601.0,1.0,2.0,2.0,22.0,3.0,1.0,9.0,1.0,8.0,1.0,2012
274.0,31.0,1.0,2.0,21.0,17.0,1709.0,2.0,99.0,1.0,37.0,6.0,1.0,9.0,3.0,5.0,2.0,2012
275.0,31.0,1.0,2.0,19.0,14.0,1401.0,2.0,99.0,1.0,21.0,3.0,1.0,9.0,1.0,4.0,1.0,2012
276.0,31.0,1.0,2.0,21.0,3.0,306.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,1.0,3.0,1.0,2012
277.0,31.0,1.0,2.0,17.0,1.0,101.0,1.0,12.0,1.0,25.0,4.0,1.0,9.0,12.0,2.0,1.0,2012
278.0,31.0,1.0,2.0,23.0,3.0,312.0,2.0,99.0,1.0,999.0,11.0,1.0,9.0,3.0,5.0,4.0,2012
279.0,1.0,2.0,3.0,13.0,20.0,2001.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,4.0,1.0,1.0,2012
280.0,1.0,2.0,3.0,9.0,12.0,1212.0,2.0,99.0,1.0,44.0,7.0,1.0,9.0,3.0,3.0,3.0,2012
281.0,1.0,2.0,3.0,0.0,16.0,1615.0,2.0,99.0,1.0,26.0,4.0,1.0,2.0,4.0,1.0,1.0,2012
282.0,1.0,2.0,3.0,0.0,16.0,1615.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,3.0,5.0,1.0,2012
283.0,1.0,2.0,3.0,11.0,2.0,201.0,2.0,99.0,1.0,43.0,7.0,1.0,9.0,7.0,3.0,1.0,2012
284.0,1.0,2.0,3.0,22.0,17.0,1701.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,14.0,1.0,3.0,2012
285.0,1.0,2.0,3.0,1.0,14.0,1406.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,1.0,2.0,2012
286.0,2.0,2.0,4.0,8.0,1.0,101.0,1.0,11.0,1.0,36.0,6.0,1.0,2.0,1.0,11.0,1.0,2012
287.0,2.0,2.0,4.0,2.0,1.0,108.0,1.0,6.0,1.0,25.0,4.0,1.0,9.0,3.0,6.0,2.0,2012
288.0,2.0,2.0,4.0,8.0,19.0,1906.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,3.0,1.0,1.0,2012
289.0,2.0,2.0,4.0,20.0,6.0,602.0,2.0,99.0,1.0,56.0,10.0,1.0,1.0,3.0,2.0,1.0,2012
290.0,2.0,2.0,4.0,7.0,10.0,1002.0,2.0,99.0,1.0,77.0,10.0,1.0,1.0,3.0,4.0,1.0,2012
291.0,2.0,2.0,4.0,13.0,2.0,201.0,2.0,99.0,1.0,65.0,10.0,1.0,1.0,9.0,4.0,1.0,2012
292.0,2.0,2.0,4.0,12.0,18.0,1801.0,2.0,99.0,1.0,36.0,6.0,1.0,1.0,6.0,2.0,1.0,2012
293.0,2.0,2.0,4.0,17.0,18.0,1801.0,2.0,99.0,1.0,35.0,6.0,1.0,1.0,3.0,2.0,1.0,2012
294.0,2.0,2.0,4.0,18.0,17.0,1701.0,2.0,99.0,1.0,29.0,4.0,1.0,1.0,1.0,6.0,2.0,2012
295.0,3.0,2.0,5.0,0.0,1.0,110.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,4.0,6.0,1.0,2012
296.0,3.0,2.0,5.0,18.0,1.0,101.0,2.0,6.0,1.0,26.0,4.0,1.0,1.0,1.0,4.0,1.0,2012
297.0,3.0,2.0,5.0,0.0,11.0,1101.0,1.0,99.0,1.0,21.0,3.0,1.0,2.0,4.0,1.0,2.0,2012
298.0,3.0,2.0,5.0,0.0,11.0,1107.0,1.0,99.0,1.0,18.0,2.0,1.0,1.0,4.0,1.0,1.0,2012
299.0,3.0,2.0,5.0,13.0,8.0,801.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,2.0,2.0,1.0,2012
300.0,3.0,2.0,5.0,0.0,16.0,1601.0,2.0,99.0,1.0,17.0,2.0,2.0,1.0,4.0,1.0,3.0,2012
301.0,3.0,2.0,5.0,0.0,16.0,1615.0,2.0,99.0,1.0,29.0,4.0,1.0,2.0,1.0,6.0,1.0,2012
302.0,4.0,2.0,6.0,14.0,1.0,101.0,1.0,1.0,2.0,24.0,3.0,1.0,1.0,5.0,6.0,1.0,2012
303.0,4.0,2.0,6.0,1.0,1.0,101.0,1.0,1.0,1.0,19.0,2.0,1.0,1.0,4.0,5.0,1.0,2012
304.0,4.0,2.0,6.0,1.0,1.0,101.0,1.0,10.0,1.0,20.0,3.0,1.0,1.0,4.0,1.0,2.0,2012
305.0,4.0,2.0,6.0,16.0,20.0,2001.0,2.0,99.0,1.0,23.0,3.0,1.0,1.0,3.0,6.0,1.0,2012
306.0,4.0,2.0,6.0,0.0,19.0,1901.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,6.0,8.0,1.0,2012
307.0,4.0,2.0,6.0,0.0,5.0,501.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,1.0,3.0,1.0,2012
308.0,4.0,2.0,6.0,9.0,12.0,1201.0,1.0,3.0,2.0,31.0,5.0,1.0,1.0,4.0,2.0,1.0,2012
309.0,4.0,2.0,6.0,0.0,16.0,1601.0,1.0,7.0,1.0,26.0,4.0,1.0,2.0,4.0,5.0,1.0,2012
310.0,5.0,2.0,7.0,15.0,20.0,2001.0,2.0,99.0,2.0,20.0,3.0,1.0,9.0,1.0,9.0,1.0,2012
311.0,5.0,2.0,7.0,12.0,20.0,2005.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,5.0,3.0,2012
312.0,5.0,2.0,7.0,14.0,9.0,901.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,1.0,5.0,1.0,2012
313.0,5.0,2.0,7.0,14.0,2.0,208.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,5.0,2.0,2.0,2012
314.0,5.0,2.0,7.0,21.0,2.0,203.0,2.0,99.0,1.0,37.0,6.0,1.0,9.0,5.0,2.0,2.0,2012
315.0,5.0,2.0,7.0,22.0,17.0,1703.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,4.0,1.0,2.0,2012
316.0,5.0,2.0,7.0,14.0,17.0,1701.0,2.0,99.0,1.0,27.0,4.0,1.0,9.0,3.0,5.0,2.0,2012
317.0,5.0,2.0,7.0,4.0,4.0,401.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,4.0,99.0,2.0,2012
318.0,6.0,2.0,1.0,19.0,1.0,105.0,1.0,99.0,1.0,32.0,5.0,1.0,1.0,2.0,3.0,1.0,2012
319.0,6.0,2.0,1.0,5.0,1.0,101.0,1.0,18.0,1.0,30.0,5.0,1.0,1.0,4.0,3.0,1.0,2012
320.0,6.0,2.0,1.0,11.0,1.0,101.0,1.0,13.0,1.0,20.0,3.0,1.0,9.0,4.0,5.0,1.0,2012
321.0,6.0,2.0,1.0,19.0,1.0,101.0,2.0,13.0,1.0,22.0,3.0,1.0,1.0,2.0,4.0,1.0,2012
322.0,6.0,2.0,1.0,21.0,10.0,1001.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,1.0,99.0,3.0,2012
323.0,6.0,2.0,1.0,7.0,9.0,920.0,2.0,99.0,1.0,44.0,7.0,1.0,9.0,3.0,6.0,2.0,2012
324.0,6.0,2.0,1.0,16.0,12.0,1219.0,2.0,99.0,1.0,63.0,10.0,1.0,9.0,3.0,5.0,2.0,2012
325.0,6.0,2.0,1.0,19.0,13.0,1305.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,3.0,2.0,3.0,2012
326.0,6.0,2.0,1.0,13.0,2.0,208.0,2.0,99.0,1.0,44.0,7.0,1.0,9.0,5.0,2.0,1.0,2012
327.0,6.0,2.0,1.0,0.0,18.0,1801.0,1.0,99.0,1.0,22.0,3.0,1.0,2.0,4.0,10.0,1.0,2012
328.0,6.0,2.0,1.0,7.0,18.0,1801.0,1.0,99.0,1.0,46.0,8.0,1.0,1.0,4.0,1.0,1.0,2012
329.0,6.0,2.0,1.0,9.0,7.0,701.0,2.0,99.0,1.0,49.0,8.0,1.0,1.0,1.0,3.0,1.0,2012
330.0,6.0,2.0,1.0,18.0,7.0,701.0,2.0,99.0,1.0,59.0,10.0,1.0,1.0,3.0,99.0,1.0,2012
331.0,7.0,2.0,2.0,20.0,1.0,101.0,1.0,7.0,1.0,32.0,5.0,1.0,2.0,2.0,8.0,1.0,2012
332.0,7.0,2.0,2.0,19.0,6.0,602.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,4.0,5.0,2.0,2012
333.0,7.0,2.0,2.0,23.0,12.0,1202.0,1.0,4.0,1.0,27.0,4.0,1.0,2.0,1.0,11.0,1.0,2012
334.0,7.0,2.0,2.0,9.0,2.0,201.0,2.0,99.0,1.0,41.0,7.0,1.0,1.0,5.0,2.0,1.0,2012
335.0,7.0,2.0,2.0,15.0,17.0,1703.0,2.0,99.0,1.0,32.0,5.0,1.0,1.0,4.0,3.0,1.0,2012
336.0,7.0,2.0,2.0,14.0,7.0,706.0,2.0,99.0,1.0,42.0,7.0,1.0,1.0,2.0,4.0,2.0,2012
337.0,7.0,2.0,2.0,12.0,4.0,409.0,2.0,99.0,1.0,49.0,8.0,1.0,1.0,5.0,2.0,1.0,2012
338.0,7.0,2.0,2.0,22.0,4.0,401.0,2.0,99.0,1.0,22.0,3.0,1.0,9.0,4.0,99.0,2.0,2012
339.0,8.0,2.0,3.0,8.0,1.0,101.0,1.0,10.0,1.0,25.0,4.0,1.0,1.0,2.0,5.0,1.0,2012
340.0,8.0,2.0,3.0,11.0,1.0,114.0,1.0,99.0,1.0,77.0,10.0,1.0,1.0,1.0,6.0,1.0,2012
341.0,8.0,2.0,3.0,6.0,1.0,108.0,1.0,5.0,1.0,999.0,11.0,1.0,1.0,3.0,5.0,1.0,2012
342.0,8.0,2.0,3.0,13.0,21.0,2101.0,2.0,99.0,1.0,40.0,7.0,1.0,2.0,3.0,3.0,2.0,2012
343.0,8.0,2.0,3.0,9.0,19.0,1905.0,2.0,99.0,1.0,26.0,4.0,1.0,2.0,3.0,1.0,2.0,2012
344.0,8.0,2.0,3.0,17.0,10.0,1001.0,1.0,2.0,1.0,30.0,5.0,1.0,2.0,2.0,6.0,1.0,2012
345.0,8.0,2.0,3.0,20.0,16.0,1615.0,1.0,99.0,1.0,35.0,6.0,1.0,2.0,4.0,1.0,1.0,2012
346.0,8.0,2.0,3.0,22.0,15.0,1508.0,2.0,99.0,2.0,28.0,4.0,1.0,9.0,3.0,1.0,4.0,2012
347.0,8.0,2.0,3.0,21.0,2.0,207.0,2.0,99.0,1.0,34.0,5.0,1.0,9.0,3.0,9.0,1.0,2012
348.0,8.0,2.0,3.0,20.0,18.0,1801.0,1.0,99.0,1.0,58.0,10.0,1.0,2.0,3.0,4.0,1.0,2012
349.0,8.0,2.0,3.0,12.0,18.0,1801.0,1.0,99.0,1.0,30.0,5.0,1.0,1.0,4.0,99.0,1.0,2012
350.0,8.0,2.0,3.0,15.0,14.0,1412.0,1.0,99.0,1.0,38.0,6.0,1.0,2.0,3.0,2.0,1.0,2012
351.0,8.0,2.0,3.0,6.0,7.0,705.0,2.0,99.0,1.0,45.0,8.0,1.0,1.0,5.0,2.0,3.0,2012
352.0,9.0,2.0,4.0,14.0,20.0,2001.0,2.0,99.0,1.0,47.0,8.0,1.0,1.0,1.0,2.0,1.0,2012
353.0,9.0,2.0,4.0,11.0,19.0,1901.0,2.0,99.0,1.0,58.0,10.0,1.0,1.0,7.0,2.0,1.0,2012
354.0,9.0,2.0,4.0,14.0,19.0,1903.0,1.0,99.0,9.0,999.0,11.0,9.0,9.0,4.0,99.0,2.0,2012
355.0,9.0,2.0,4.0,2.0,5.0,501.0,1.0,2.0,1.0,41.0,7.0,1.0,1.0,4.0,3.0,1.0,2012
356.0,9.0,2.0,4.0,6.0,12.0,1215.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,4.0,99.0,2.0,2012
357.0,9.0,2.0,4.0,22.0,2.0,201.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,4.0,2012
358.0,9.0,2.0,4.0,14.0,17.0,1703.0,2.0,99.0,1.0,999.0,11.0,1.0,1.0,3.0,5.0,2.0,2012
359.0,9.0,2.0,4.0,22.0,14.0,1404.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,3.0,5.0,1.0,2012
360.0,9.0,2.0,4.0,23.0,4.0,401.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,4.0,1.0,1.0,2012
361.0,10.0,2.0,5.0,15.0,10.0,1001.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,4.0,99.0,1.0,2012
362.0,10.0,2.0,5.0,0.0,11.0,1101.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,1.0,9.0,1.0,2012
363.0,10.0,2.0,5.0,20.0,12.0,1215.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,1.0,9.0,1.0,2012
364.0,10.0,2.0,5.0,17.0,2.0,207.0,2.0,99.0,2.0,39.0,6.0,1.0,9.0,3.0,3.0,3.0,2012
365.0,10.0,2.0,5.0,17.0,7.0,705.0,2.0,99.0,1.0,40.0,7.0,1.0,9.0,3.0,5.0,4.0,2012
366.0,11.0,2.0,6.0,0.0,1.0,101.0,1.0,1.0,1.0,27.0,4.0,1.0,2.0,1.0,11.0,1.0,2012
367.0,11.0,2.0,6.0,2.0,1.0,108.0,1.0,6.0,1.0,41.0,7.0,1.0,2.0,1.0,4.0,1.0,2012
368.0,11.0,2.0,6.0,22.0,19.0,1901.0,2.0,99.0,1.0,30.0,5.0,1.0,1.0,4.0,1.0,1.0,2012
369.0,11.0,2.0,6.0,16.0,5.0,501.0,2.0,99.0,1.0,33.0,5.0,1.0,9.0,7.0,6.0,3.0,2012
370.0,11.0,2.0,6.0,18.0,11.0,1101.0,2.0,99.0,1.0,27.0,4.0,1.0,9.0,6.0,6.0,1.0,2012
371.0,11.0,2.0,6.0,1.0,16.0,1601.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,4.0,1.0,1.0,2012
372.0,11.0,2.0,6.0,16.0,14.0,1401.0,2.0,99.0,1.0,37.0,6.0,1.0,9.0,4.0,1.0,1.0,2012
373.0,11.0,2.0,6.0,10.0,7.0,701.0,2.0,99.0,1.0,27.0,4.0,1.0,9.0,5.0,3.0,1.0,2012
374.0,11.0,2.0,6.0,11.0,7.0,701.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,1.0,2.0,1.0,2012
375.0,11.0,2.0,6.0,9.0,3.0,301.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,9.0,3.0,1.0,2012
376.0,12.0,2.0,7.0,0.0,1.0,101.0,1.0,8.0,1.0,29.0,4.0,1.0,9.0,1.0,4.0,1.0,2012
377.0,12.0,2.0,7.0,9.0,1.0,101.0,1.0,6.0,1.0,30.0,5.0,1.0,9.0,1.0,6.0,1.0,2012
378.0,12.0,2.0,7.0,14.0,1.0,110.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,3.0,5.0,1.0,2012
379.0,12.0,2.0,7.0,21.0,10.0,1002.0,2.0,99.0,1.0,32.0,5.0,1.0,9.0,3.0,9.0,3.0,2012
380.0,12.0,2.0,7.0,9.0,10.0,1004.0,2.0,99.0,1.0,37.0,6.0,1.0,9.0,5.0,2.0,1.0,2012
381.0,12.0,2.0,7.0,9.0,9.0,901.0,2.0,99.0,1.0,43.0,7.0,1.0,9.0,3.0,4.0,3.0,2012
382.0,12.0,2.0,7.0,14.0,9.0,920.0,2.0,99.0,1.0,34.0,5.0,1.0,9.0,4.0,1.0,1.0,2012
383.0,12.0,2.0,7.0,17.0,2.0,202.0,2.0,99.0,1.0,35.0,6.0,1.0,9.0,9.0,9.0,4.0,2012
384.0,12.0,2.0,7.0,2.0,7.0,701.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,5.0,2.0,1.0,2012
385.0,12.0,2.0,7.0,18.0,4.0,401.0,2.0,99.0,1.0,22.0,3.0,1.0,9.0,4.0,3.0,1.0,2012
386.0,13.0,2.0,1.0,11.0,1.0,101.0,1.0,11.0,1.0,21.0,3.0,1.0,9.0,1.0,4.0,1.0,2012
387.0,13.0,2.0,1.0,11.0,1.0,101.0,1.0,19.0,1.0,38.0,6.0,1.0,9.0,1.0,6.0,1.0,2012
388.0,13.0,2.0,1.0,23.0,22.0,2217.0,2.0,99.0,1.0,40.0,7.0,1.0,9.0,3.0,3.0,1.0,2012
