num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,g_edad,fallecidos_lesionados,otro_g_edad_fall_les,anio
4447.0,8.0,9.0,7.0,23.0,4.0,22.0,2201.0,2.0,99.0,1.0,28.0,5.0,1.0,4.0,1.0,6.0,3.0,21.0,4.0,2.0,3.0,2013
4448.0,8.0,9.0,7.0,9.0,2.0,5.0,511.0,2.0,99.0,1.0,32.0,5.0,1.0,3.0,1.0,6.0,2.0,23.0,5.0,2.0,4.0,2013
4449.0,8.0,9.0,7.0,9.0,2.0,5.0,511.0,2.0,99.0,1.0,34.0,5.0,1.0,3.0,1.0,6.0,2.0,23.0,5.0,2.0,4.0,2013
4450.0,8.0,9.0,7.0,9.0,2.0,5.0,511.0,2.0,99.0,1.0,37.0,5.0,1.0,3.0,1.0,6.0,2.0,23.0,6.0,2.0,4.0,2013
4451.0,8.0,9.0,7.0,21.0,4.0,8.0,801.0,2.0,99.0,1.0,63.0,8.0,1.0,14.0,1.0,6.0,1.0,2.0,10.0,2.0,6.0,2013
4452.0,8.0,9.0,7.0,21.0,4.0,8.0,801.0,2.0,99.0,1.0,60.0,8.0,1.0,14.0,1.0,6.0,1.0,2.0,10.0,2.0,6.0,2013
4453.0,8.0,9.0,7.0,8.0,2.0,16.0,1601.0,1.0,4.0,1.0,22.0,4.0,1.0,4.0,1.0,6.0,1.0,21.0,3.0,2.0,3.0,2013
4454.0,8.0,9.0,7.0,23.0,4.0,18.0,1801.0,2.0,99.0,1.0,29.0,5.0,1.0,4.0,1.0,6.0,1.0,99.0,4.0,2.0,3.0,2013
4455.0,8.0,9.0,7.0,23.0,4.0,18.0,1801.0,2.0,99.0,1.0,20.0,4.0,1.0,4.0,1.0,6.0,1.0,99.0,3.0,2.0,3.0,2013
4456.0,8.0,9.0,7.0,4.0,1.0,17.0,1701.0,2.0,99.0,1.0,22.0,4.0,1.0,3.0,6.0,6.0,3.0,44.0,3.0,1.0,3.0,2013
4457.0,8.0,9.0,7.0,4.0,1.0,17.0,1701.0,2.0,99.0,1.0,20.0,4.0,1.0,3.0,6.0,6.0,3.0,44.0,3.0,2.0,3.0,2013
4458.0,8.0,9.0,7.0,4.0,1.0,17.0,1701.0,2.0,99.0,1.0,23.0,4.0,1.0,3.0,6.0,6.0,3.0,44.0,3.0,2.0,3.0,2013
4459.0,8.0,9.0,7.0,4.0,1.0,17.0,1701.0,2.0,99.0,1.0,23.0,4.0,1.0,3.0,6.0,6.0,3.0,44.0,3.0,2.0,3.0,2013
4460.0,8.0,9.0,7.0,4.0,1.0,17.0,1701.0,2.0,99.0,1.0,20.0,4.0,1.0,3.0,6.0,6.0,3.0,44.0,3.0,2.0,3.0,2013
4461.0,9.0,9.0,1.0,0.0,1.0,1.0,102.0,2.0,99.0,1.0,25.0,5.0,1.0,9.0,2.0,4.0,1.0,44.0,4.0,2.0,3.0,2013
4462.0,9.0,9.0,1.0,0.0,1.0,1.0,102.0,2.0,99.0,1.0,19.0,4.0,1.0,9.0,2.0,4.0,1.0,44.0,2.0,2.0,3.0,2013
4463.0,9.0,9.0,1.0,19.0,4.0,1.0,110.0,2.0,99.0,1.0,36.0,5.0,1.0,4.0,3.0,6.0,1.0,42.0,6.0,2.0,4.0,2013
4464.0,9.0,9.0,1.0,19.0,4.0,1.0,110.0,2.0,99.0,1.0,38.0,5.0,1.0,4.0,1.0,6.0,1.0,42.0,6.0,2.0,4.0,2013
4465.0,9.0,9.0,1.0,4.0,1.0,20.0,2001.0,2.0,99.0,1.0,25.0,5.0,1.0,3.0,3.0,6.0,2.0,44.0,4.0,2.0,3.0,2013
4466.0,9.0,9.0,1.0,4.0,1.0,20.0,2001.0,2.0,99.0,2.0,28.0,5.0,1.0,3.0,3.0,6.0,2.0,44.0,4.0,2.0,3.0,2013
4467.0,9.0,9.0,1.0,13.0,3.0,10.0,1014.0,2.0,99.0,2.0,26.0,5.0,1.0,3.0,6.0,6.0,2.0,99.0,4.0,2.0,3.0,2013
4468.0,9.0,9.0,1.0,20.0,4.0,13.0,1302.0,2.0,99.0,1.0,32.0,5.0,1.0,3.0,2.0,6.0,3.0,44.0,5.0,2.0,4.0,2013
4469.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,40.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,7.0,1.0,4.0,2013
4470.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,23.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4471.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,48.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,8.0,1.0,5.0,2013
4472.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,26.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,1.0,3.0,2013
4473.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,51.0,7.0,1.0,7.0,1.0,6.0,3.0,99.0,9.0,1.0,5.0,2013
4474.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,28.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,1.0,3.0,2013
4475.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,39.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,6.0,1.0,4.0,2013
4476.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,41.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,7.0,1.0,4.0,2013
4477.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,999.0,9.0,2.0,7.0,1.0,6.0,3.0,99.0,11.0,1.0,8.0,2013
4478.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,28.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,1.0,3.0,2013
4479.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,40.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,7.0,1.0,4.0,2013
4480.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,10.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,1.0,1.0,2.0,2013
4481.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,67.0,8.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,1.0,6.0,2013
4482.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,42.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,7.0,1.0,4.0,2013
4483.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,34.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,5.0,1.0,4.0,2013
4484.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,34.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,5.0,1.0,4.0,2013
4485.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,24.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4486.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,1.0,3.0,2013
4487.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,10.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,1.0,1.0,2.0,2013
4488.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,20.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4489.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,1.0,3.0,2013
4490.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,64.0,8.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,1.0,6.0,2013
4491.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,67.0,8.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,1.0,6.0,2013
4492.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,21.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4493.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,31.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,5.0,1.0,4.0,2013
4494.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,27.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,1.0,3.0,2013
4495.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,6.0,3.0,2.0,7.0,1.0,6.0,3.0,99.0,1.0,1.0,2.0,2013
4496.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,38.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,6.0,1.0,4.0,2013
4497.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,30.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,5.0,1.0,4.0,2013
4498.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,16.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,1.0,3.0,2013
4499.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,999.0,9.0,2.0,7.0,1.0,6.0,3.0,99.0,11.0,1.0,8.0,2013
4500.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,22.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4501.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,27.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,1.0,3.0,2013
4502.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,19.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,1.0,3.0,2013
4503.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,49.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,8.0,1.0,5.0,2013
4504.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,42.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,7.0,1.0,4.0,2013
4505.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,17.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,1.0,3.0,2013
4506.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,5.0,3.0,2.0,7.0,1.0,6.0,3.0,99.0,1.0,1.0,2.0,2013
4507.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,45.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,8.0,1.0,5.0,2013
4508.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,21.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4509.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,34.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,5.0,1.0,4.0,2013
4510.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,47.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,8.0,1.0,5.0,2013
4511.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,35.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,6.0,2.0,4.0,2013
4512.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,63.0,8.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,2.0,6.0,2013
4513.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,25.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,2.0,3.0,2013
4514.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,20.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4515.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,15.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4516.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,57.0,7.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,2.0,5.0,2013
4517.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,23.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4518.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,24.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4519.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,16.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4520.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4521.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,21.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4522.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,16.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4523.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,47.0,6.0,1.0,7.0,1.0,6.0,3.0,99.0,8.0,2.0,5.0,2013
4524.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,22.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4525.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,20.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4526.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,21.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4527.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,17.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4528.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4529.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,20.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4530.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,17.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4531.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,15.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4532.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,19.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4533.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,54.0,7.0,1.0,7.0,1.0,6.0,3.0,99.0,9.0,2.0,5.0,2013
4534.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4535.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,32.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,5.0,2.0,4.0,2013
4536.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,25.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,2.0,3.0,2013
4537.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,35.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,6.0,1.0,4.0,2013
4538.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,64.0,8.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,2.0,6.0,2013
4539.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,32.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,5.0,2.0,4.0,2013
4540.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4541.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,38.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,6.0,2.0,4.0,2013
4542.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,63.0,8.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,2.0,6.0,2013
4543.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,16.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4544.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4545.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,18.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4546.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,21.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4547.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,24.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
4548.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,17.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4549.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,19.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
4550.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,63.0,8.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,1.0,6.0,2013
4551.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,2.0,20.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4552.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,25.0,5.0,1.0,7.0,1.0,6.0,3.0,99.0,4.0,1.0,3.0,2013
4553.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,15.0,4.0,2.0,7.0,1.0,6.0,3.0,99.0,2.0,1.0,3.0,2013
4554.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,57.0,7.0,1.0,7.0,1.0,6.0,3.0,99.0,10.0,1.0,5.0,2013
4555.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,23.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4556.0,9.0,9.0,1.0,8.0,2.0,4.0,403.0,2.0,99.0,1.0,24.0,4.0,1.0,7.0,1.0,6.0,3.0,99.0,3.0,1.0,3.0,2013
4557.0,10.0,9.0,2.0,15.0,3.0,1.0,101.0,1.0,6.0,2.0,47.0,6.0,1.0,7.0,99.0,6.0,1.0,99.0,8.0,2.0,5.0,2013
4558.0,10.0,9.0,2.0,15.0,3.0,1.0,101.0,1.0,6.0,2.0,52.0,7.0,1.0,7.0,99.0,6.0,1.0,99.0,9.0,2.0,5.0,2013
4559.0,10.0,9.0,2.0,15.0,3.0,1.0,101.0,1.0,6.0,2.0,12.0,4.0,2.0,7.0,99.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
4560.0,10.0,9.0,2.0,15.0,3.0,1.0,101.0,1.0,6.0,1.0,4.0,2.0,2.0,7.0,99.0,6.0,1.0,99.0,1.0,2.0,1.0,2013
4561.0,10.0,9.0,2.0,16.0,3.0,5.0,501.0,2.0,99.0,1.0,26.0,5.0,1.0,3.0,5.0,6.0,1.0,32.0,4.0,2.0,3.0,2013
4562.0,10.0,9.0,2.0,16.0,3.0,5.0,501.0,2.0,99.0,1.0,999.0,9.0,1.0,3.0,5.0,6.0,1.0,32.0,11.0,2.0,8.0,2013
4563.0,10.0,9.0,2.0,23.0,4.0,15.0,1501.0,2.0,99.0,1.0,18.0,4.0,1.0,4.0,1.0,6.0,2.0,21.0,2.0,2.0,3.0,2013
4564.0,11.0,9.0,3.0,1.0,1.0,1.0,101.0,1.0,1.0,1.0,28.0,5.0,1.0,1.0,6.0,4.0,1.0,34.0,4.0,2.0,3.0,2013
4565.0,11.0,9.0,3.0,18.0,4.0,1.0,101.0,1.0,1.0,1.0,44.0,6.0,1.0,9.0,4.0,5.0,3.0,32.0,7.0,2.0,4.0,2013
4566.0,11.0,9.0,3.0,18.0,4.0,1.0,101.0,1.0,1.0,2.0,65.0,8.0,1.0,9.0,4.0,5.0,3.0,32.0,10.0,2.0,6.0,2013
4567.0,11.0,9.0,3.0,18.0,4.0,1.0,101.0,1.0,1.0,1.0,70.0,8.0,1.0,9.0,4.0,5.0,3.0,32.0,10.0,2.0,7.0,2013
4568.0,11.0,9.0,3.0,13.0,3.0,1.0,102.0,2.0,99.0,1.0,24.0,4.0,1.0,4.0,1.0,5.0,1.0,42.0,3.0,2.0,3.0,2013
4569.0,11.0,9.0,3.0,14.0,3.0,19.0,1901.0,2.0,99.0,1.0,44.0,6.0,1.0,5.0,2.0,6.0,3.0,34.0,7.0,2.0,4.0,2013
4570.0,11.0,9.0,3.0,14.0,3.0,19.0,1901.0,2.0,99.0,1.0,36.0,5.0,1.0,5.0,2.0,6.0,3.0,34.0,6.0,2.0,4.0,2013
4571.0,11.0,9.0,3.0,23.0,4.0,10.0,1001.0,2.0,99.0,1.0,43.0,6.0,1.0,3.0,2.0,5.0,2.0,44.0,7.0,2.0,4.0,2013
4572.0,11.0,9.0,3.0,23.0,4.0,10.0,1001.0,2.0,99.0,1.0,27.0,5.0,1.0,3.0,2.0,5.0,2.0,44.0,4.0,2.0,3.0,2013
4573.0,11.0,9.0,3.0,17.0,3.0,9.0,901.0,2.0,99.0,2.0,33.0,5.0,1.0,3.0,9.0,2.0,4.0,44.0,5.0,2.0,4.0,2013
4574.0,11.0,9.0,3.0,17.0,3.0,9.0,901.0,2.0,99.0,2.0,55.0,7.0,1.0,3.0,9.0,2.0,4.0,44.0,10.0,2.0,5.0,2013
4575.0,11.0,9.0,3.0,17.0,3.0,9.0,901.0,2.0,99.0,2.0,53.0,7.0,1.0,3.0,9.0,2.0,4.0,44.0,9.0,2.0,5.0,2013
4576.0,11.0,9.0,3.0,17.0,3.0,9.0,901.0,2.0,99.0,2.0,8.0,3.0,2.0,3.0,9.0,2.0,4.0,44.0,1.0,2.0,2.0,2013
4577.0,11.0,9.0,3.0,17.0,3.0,9.0,901.0,2.0,99.0,1.0,5.0,3.0,2.0,3.0,9.0,2.0,4.0,44.0,1.0,2.0,2.0,2013
4578.0,11.0,9.0,3.0,8.0,2.0,16.0,1601.0,2.0,99.0,1.0,999.0,9.0,1.0,5.0,2.0,6.0,3.0,19.0,11.0,1.0,8.0,2013
4579.0,11.0,9.0,3.0,8.0,2.0,16.0,1601.0,2.0,99.0,1.0,29.0,5.0,1.0,5.0,2.0,6.0,3.0,19.0,4.0,1.0,3.0,2013
4580.0,11.0,9.0,3.0,8.0,2.0,16.0,1601.0,2.0,99.0,1.0,27.0,5.0,1.0,5.0,2.0,6.0,3.0,19.0,4.0,1.0,3.0,2013
4581.0,11.0,9.0,3.0,8.0,2.0,16.0,1601.0,2.0,99.0,1.0,22.0,4.0,1.0,5.0,2.0,6.0,3.0,19.0,3.0,2.0,3.0,2013
4582.0,11.0,9.0,3.0,8.0,2.0,16.0,1601.0,2.0,99.0,1.0,23.0,4.0,1.0,5.0,2.0,6.0,3.0,19.0,3.0,2.0,3.0,2013
4583.0,11.0,9.0,3.0,8.0,2.0,16.0,1601.0,2.0,99.0,1.0,27.0,5.0,1.0,5.0,2.0,6.0,3.0,19.0,4.0,2.0,3.0,2013
4584.0,11.0,9.0,3.0,8.0,2.0,16.0,1601.0,2.0,99.0,1.0,53.0,7.0,1.0,5.0,2.0,6.0,3.0,19.0,9.0,2.0,5.0,2013
4585.0,12.0,9.0,4.0,21.0,4.0,1.0,102.0,2.0,99.0,1.0,25.0,5.0,1.0,4.0,14.0,6.0,1.0,99.0,4.0,2.0,3.0,2013
4586.0,12.0,9.0,4.0,1.0,1.0,5.0,501.0,2.0,99.0,1.0,999.0,9.0,1.0,3.0,5.0,6.0,3.0,99.0,11.0,2.0,8.0,2013
4587.0,12.0,9.0,4.0,1.0,1.0,5.0,501.0,2.0,99.0,1.0,999.0,9.0,1.0,3.0,5.0,6.0,3.0,99.0,11.0,2.0,8.0,2013
4588.0,12.0,9.0,4.0,1.0,1.0,18.0,1801.0,2.0,99.0,1.0,999.0,9.0,1.0,4.0,99.0,6.0,3.0,40.0,11.0,2.0,8.0,2013
4589.0,13.0,9.0,5.0,6.0,2.0,1.0,101.0,1.0,11.0,1.0,28.0,5.0,1.0,1.0,6.0,6.0,1.0,30.0,4.0,2.0,3.0,2013
4590.0,13.0,9.0,5.0,12.0,3.0,1.0,101.0,1.0,10.0,1.0,22.0,4.0,1.0,4.0,5.0,6.0,1.0,2.0,3.0,2.0,3.0,2013
4591.0,13.0,9.0,5.0,12.0,3.0,1.0,101.0,1.0,5.0,2.0,34.0,5.0,1.0,1.0,4.0,6.0,3.0,44.0,5.0,2.0,4.0,2013
4592.0,13.0,9.0,5.0,12.0,3.0,1.0,101.0,1.0,5.0,1.0,86.0,8.0,1.0,1.0,4.0,6.0,3.0,44.0,10.0,1.0,7.0,2013
4593.0,13.0,9.0,5.0,9.0,2.0,11.0,1104.0,2.0,99.0,1.0,27.0,5.0,1.0,4.0,5.0,6.0,1.0,45.0,4.0,2.0,3.0,2013
4594.0,13.0,9.0,5.0,9.0,2.0,9.0,901.0,1.0,3.0,1.0,17.0,4.0,2.0,3.0,1.0,2.0,1.0,44.0,2.0,1.0,3.0,2013
4595.0,13.0,9.0,5.0,16.0,3.0,9.0,901.0,2.0,99.0,1.0,64.0,8.0,1.0,3.0,99.0,2.0,1.0,99.0,10.0,2.0,6.0,2013
4596.0,13.0,9.0,5.0,16.0,3.0,9.0,901.0,2.0,99.0,2.0,26.0,5.0,1.0,3.0,99.0,2.0,1.0,99.0,4.0,2.0,3.0,2013
